"Evaluate/step_episode","4070_9_ppolag_filter_dis_2025-08-08_13-49-16 - Evaluate/EpRet","4070_9_ppolag_filter_dis_2025-08-08_13-49-16 - Evaluate/EpRet__MIN","4070_9_ppolag_filter_dis_2025-08-08_13-49-16 - Evaluate/EpRet__MAX","4070_9_ppolag_filter_dis_2025-08-08_13-49-16 - _step","4070_9_ppolag_filter_dis_2025-08-08_13-49-16 - _step__MIN","4070_9_ppolag_filter_dis_2025-08-08_13-49-16 - _step__MAX","4090_10_ppolag_filter_dis_2025-08-08_13-46-57 - Evaluate/EpRet","4090_10_ppolag_filter_dis_2025-08-08_13-46-57 - Evaluate/EpRet__MIN","4090_10_ppolag_filter_dis_2025-08-08_13-46-57 - Evaluate/EpRet__MAX","4090_10_ppolag_filter_dis_2025-08-08_13-46-57 - _step","4090_10_ppolag_filter_dis_2025-08-08_13-46-57 - _step__MIN","4090_10_ppolag_filter_dis_2025-08-08_13-46-57 - _step__MAX","4070_penalty_ppo_dis_2025-07-31_13-37-58 - Evaluate/EpRet","4070_penalty_ppo_dis_2025-07-31_13-37-58 - Evaluate/EpRet__MIN","4070_penalty_ppo_dis_2025-07-31_13-37-58 - Evaluate/EpRet__MAX","4070_penalty_ppo_dis_2025-07-31_13-37-58 - _step","4070_penalty_ppo_dis_2025-07-31_13-37-58 - _step__MIN","4070_penalty_ppo_dis_2025-07-31_13-37-58 - _step__MAX","4090_ppo_dis_2025-07-30_13-18-07 - Evaluate/EpRet","4090_ppo_dis_2025-07-30_13-18-07 - Evaluate/EpRet__MIN","4090_ppo_dis_2025-07-30_13-18-07 - Evaluate/EpRet__MAX","4090_ppo_dis_2025-07-30_13-18-07 - _step","4090_ppo_dis_2025-07-30_13-18-07 - _step__MIN","4090_ppo_dis_2025-07-30_13-18-07 - _step__MAX","penalty_4070_rl_filter_2025-07-29_22-22-18 - Evaluate/EpRet","penalty_4070_rl_filter_2025-07-29_22-22-18 - Evaluate/EpRet__MIN","penalty_4070_rl_filter_2025-07-29_22-22-18 - Evaluate/EpRet__MAX","penalty_4070_rl_filter_2025-07-29_22-22-18 - _step","penalty_4070_rl_filter_2025-07-29_22-22-18 - _step__MIN","penalty_4070_rl_filter_2025-07-29_22-22-18 - _step__MAX","4090_dqn_2025-07-29_13-21-06 - Evaluate/EpRet","4090_dqn_2025-07-29_13-21-06 - Evaluate/EpRet__MIN","4090_dqn_2025-07-29_13-21-06 - Evaluate/EpRet__MAX","4090_dqn_2025-07-29_13-21-06 - _step","4090_dqn_2025-07-29_13-21-06 - _step__MIN","4090_dqn_2025-07-29_13-21-06 - _step__MAX","penalty_4070_dqn_2025-07-27_11-39-32 - Evaluate/EpRet","penalty_4070_dqn_2025-07-27_11-39-32 - Evaluate/EpRet__MIN","penalty_4070_dqn_2025-07-27_11-39-32 - Evaluate/EpRet__MAX","penalty_4070_dqn_2025-07-27_11-39-32 - _step","penalty_4070_dqn_2025-07-27_11-39-32 - _step__MIN","penalty_4070_dqn_2025-07-27_11-39-32 - _step__MAX","4070_rl_filter_2025-07-20_12-17-12 - Evaluate/EpRet","4070_rl_filter_2025-07-20_12-17-12 - Evaluate/EpRet__MIN","4070_rl_filter_2025-07-20_12-17-12 - Evaluate/EpRet__MAX","4070_rl_filter_2025-07-20_12-17-12 - _step","4070_rl_filter_2025-07-20_12-17-12 - _step__MIN","4070_rl_filter_2025-07-20_12-17-12 - _step__MAX"
"2353","1.9620000123977661","1.9620000123977661","1.9620000123977661","145323","145323","145323","1.875999927520752","1.875999927520752","1.875999927520752","145266","145266","145266","1.8859999179840088","1.8859999179840088","1.8859999179840088","145170","145170","145170","1.7659999132156372","1.7659999132156372","1.7659999132156372","145014","145014","145014","","","","","","","","","","","","","","","","","","","","","","","",""
"2354","1.9079999923706055","1.9079999923706055","1.9079999923706055","145327","145327","145327","1.6599998474121094","1.6599998474121094","1.6599998474121094","145270","145270","145270","1.679999828338623","1.679999828338623","1.679999828338623","145174","145174","145174","1.7839998006820679","1.7839998006820679","1.7839998006820679","145018","145018","145018","","","","","","","","","","","","","","","","","","","","","","","",""
"2355","1.5119998455047607","1.5119998455047607","1.5119998455047607","145331","145331","145331","2.2059998512268066","2.2059998512268066","2.2059998512268066","145274","145274","145274","1.869999885559082","1.869999885559082","1.869999885559082","145178","145178","145178","1.7139997482299805","1.7139997482299805","1.7139997482299805","145022","145022","145022","","","","","","","","","","","","","","","","","","","","","","","",""
"2356","1.9919999837875366","1.9919999837875366","1.9919999837875366","145335","145335","145335","1.96999990940094","1.96999990940094","1.96999990940094","145278","145278","145278","1.972000002861023","1.972000002861023","1.972000002861023","145182","145182","145182","1.9800000190734863","1.9800000190734863","1.9800000190734863","145026","145026","145026","","","","","","","","","","","","","","","","","","","","","","","",""
"2357","1.959999918937683","1.959999918937683","1.959999918937683","145339","145339","145339","1.9639999866485596","1.9639999866485596","1.9639999866485596","145282","145282","145282","2.056000232696533","2.056000232696533","2.056000232696533","145186","145186","145186","2.2720000743865967","2.2720000743865967","2.2720000743865967","145030","145030","145030","","","","","","","","","","","","","","","","","","","","","","","",""
"2358","0.7699999213218689","0.7699999213218689","0.7699999213218689","145859","145859","145859","1.0699999332427979","1.0699999332427979","1.0699999332427979","145803","145803","145803","1.0819998979568481","1.0819998979568481","1.0819998979568481","145706","145706","145706","1.1339999437332153","1.1339999437332153","1.1339999437332153","145551","145551","145551","","","","","","","","","","","","","","","","","","","","","","","",""
"2359","1.307999849319458","1.307999849319458","1.307999849319458","145863","145863","145863","0.9899998903274536","0.9899998903274536","0.9899998903274536","145807","145807","145807","0.7919998168945312","0.7919998168945312","0.7919998168945312","145710","145710","145710","1.125999927520752","1.125999927520752","1.125999927520752","145555","145555","145555","","","","","","","","","","","","","","","","","","","","","","","",""
"2360","1.3479998111724854","1.3479998111724854","1.3479998111724854","145867","145867","145867","1.1639999151229858","1.1639999151229858","1.1639999151229858","145811","145811","145811","0.8319998383522034","0.8319998383522034","0.8319998383522034","145714","145714","145714","0.857999861240387","0.857999861240387","0.857999861240387","145559","145559","145559","","","","","","","","","","","","","","","","","","","","","","","",""
"2361","1.525999903678894","1.525999903678894","1.525999903678894","145871","145871","145871","2.245999813079834","2.245999813079834","2.245999813079834","145815","145815","145815","1.7279998064041138","1.7279998064041138","1.7279998064041138","145718","145718","145718","2.2059998512268066","2.2059998512268066","2.2059998512268066","145563","145563","145563","","","","","","","","","","","","","","","","","","","","","","","",""
"2362","1.9500000476837158","1.9500000476837158","1.9500000476837158","145875","145875","145875","1.8200000524520874","1.8200000524520874","1.8200000524520874","145819","145819","145819","1.9019999504089355","1.9019999504089355","1.9019999504089355","145722","145722","145722","1.8379998207092285","1.8379998207092285","1.8379998207092285","145567","145567","145567","","","","","","","","","","","","","","","","","","","","","","","",""
"2363","1.9519999027252197","1.9519999027252197","1.9519999027252197","145879","145879","145879","1.6759998798370361","1.6759998798370361","1.6759998798370361","145823","145823","145823","1.7159996032714844","1.7159996032714844","1.7159996032714844","145726","145726","145726","3.022000789642334","3.022000789642334","3.022000789642334","145571","145571","145571","","","","","","","","","","","","","","","","","","","","","","","",""
"2364","1.7039998769760132","1.7039998769760132","1.7039998769760132","145883","145883","145883","2.185999870300293","2.185999870300293","2.185999870300293","145827","145827","145827","2.055999994277954","2.055999994277954","2.055999994277954","145730","145730","145730","2.0359997749328613","2.0359997749328613","2.0359997749328613","145575","145575","145575","","","","","","","","","","","","","","","","","","","","","","","",""
"2365","2.003999948501587","2.003999948501587","2.003999948501587","145887","145887","145887","1.9859998226165771","1.9859998226165771","1.9859998226165771","145831","145831","145831","1.9480000734329224","1.9480000734329224","1.9480000734329224","145734","145734","145734","1.968000054359436","1.968000054359436","1.968000054359436","145579","145579","145579","","","","","","","","","","","","","","","","","","","","","","","",""
"2366","1.9819998741149902","1.9819998741149902","1.9819998741149902","145891","145891","145891","1.9699997901916504","1.9699997901916504","1.9699997901916504","145835","145835","145835","2.0460000038146973","2.0460000038146973","2.0460000038146973","145738","145738","145738","1.9499998092651367","1.9499998092651367","1.9499998092651367","145583","145583","145583","","","","","","","","","","","","","","","","","","","","","","","",""
"2367","0.7259998321533203","0.7259998321533203","0.7259998321533203","146412","146412","146412","1.1059999465942383","1.1059999465942383","1.1059999465942383","146356","146356","146356","1.0439999103546143","1.0439999103546143","1.0439999103546143","146259","146259","146259","1.0779998302459717","1.0779998302459717","1.0779998302459717","146103","146103","146103","","","","","","","","","","","","","","","","","","","","","","","",""
"2368","1.309999942779541","1.309999942779541","1.309999942779541","146416","146416","146416","0.8179997801780701","0.8179997801780701","0.8179997801780701","146360","146360","146360","0.8219998478889465","0.8219998478889465","0.8219998478889465","146263","146263","146263","0.8119997978210449","0.8119997978210449","0.8119997978210449","146107","146107","146107","","","","","","","","","","","","","","","","","","","","","","","",""
"2369","1.3279998302459717","1.3279998302459717","1.3279998302459717","146420","146420","146420","1.1099997758865356","1.1099997758865356","1.1099997758865356","146364","146364","146364","0.8599998950958252","0.8599998950958252","0.8599998950958252","146267","146267","146267","1.2559999227523804","1.2559999227523804","1.2559999227523804","146111","146111","146111","","","","","","","","","","","","","","","","","","","","","","","",""
"2370","1.305999755859375","1.305999755859375","1.305999755859375","146424","146424","146424","1.6639997959136963","1.6639997959136963","1.6639997959136963","146368","146368","146368","1.9899998903274536","1.9899998903274536","1.9899998903274536","146271","146271","146271","2.18999981880188","2.18999981880188","2.18999981880188","146115","146115","146115","","","","","","","","","","","","","","","","","","","","","","","",""
"2371","1.9159996509552002","1.9159996509552002","1.9159996509552002","146428","146428","146428","1.8899997472763062","1.8899997472763062","1.8899997472763062","146372","146372","146372","1.8499997854232788","1.8499997854232788","1.8499997854232788","146275","146275","146275","1.8619998693466187","1.8619998693466187","1.8619998693466187","146119","146119","146119","","","","","","","","","","","","","","","","","","","","","","","",""
"2372","1.940000057220459","1.940000057220459","1.940000057220459","146432","146432","146432","1.685999870300293","1.685999870300293","1.685999870300293","146376","146376","146376","1.709999918937683","1.709999918937683","1.709999918937683","146279","146279","146279","1.7599997520446777","1.7599997520446777","1.7599997520446777","146123","146123","146123","","","","","","","","","","","","","","","","","","","","","","","",""
"2373","1.4759998321533203","1.4759998321533203","1.4759998321533203","146436","146436","146436","1.845999836921692","1.845999836921692","1.845999836921692","146380","146380","146380","2.0199999809265137","2.0199999809265137","2.0199999809265137","146283","146283","146283","1.7619998455047607","1.7619998455047607","1.7619998455047607","146127","146127","146127","","","","","","","","","","","","","","","","","","","","","","","",""
"2374","2.0199999809265137","2.0199999809265137","2.0199999809265137","146440","146440","146440","1.9839999675750732","1.9839999675750732","1.9839999675750732","146384","146384","146384","2.2760000228881836","2.2760000228881836","2.2760000228881836","146287","146287","146287","2.0420000553131104","2.0420000553131104","2.0420000553131104","146131","146131","146131","","","","","","","","","","","","","","","","","","","","","","","",""
"2375","2.00600004196167","2.00600004196167","2.00600004196167","146444","146444","146444","1.96999990940094","1.96999990940094","1.96999990940094","146388","146388","146388","2.0419998168945312","2.0419998168945312","2.0419998168945312","146291","146291","146291","1.9779999256134033","1.9779999256134033","1.9779999256134033","146135","146135","146135","","","","","","","","","","","","","","","","","","","","","","","",""
"2376","1.0659998655319214","1.0659998655319214","1.0659998655319214","146964","146964","146964","1.1159999370574951","1.1159999370574951","1.1159999370574951","146909","146909","146909","0.9699999094009399","0.9699999094009399","0.9699999094009399","146812","146812","146812","1.0679999589920044","1.0679999589920044","1.0679999589920044","146656","146656","146656","","","","","","","","","","","","","","","","","","","","","","","",""
"2377","1.2319998741149902","1.2319998741149902","1.2319998741149902","146968","146968","146968","1.2579998970031738","1.2579998970031738","1.2579998970031738","146913","146913","146913","0.8019998669624329","0.8019998669624329","0.8019998669624329","146816","146816","146816","0.857999861240387","0.857999861240387","0.857999861240387","146660","146660","146660","","","","","","","","","","","","","","","","","","","","","","","",""
"2378","1.2499998807907104","1.2499998807907104","1.2499998807907104","146972","146972","146972","0.8319998383522034","0.8319998383522034","0.8319998383522034","146917","146917","146917","0.8139998912811279","0.8139998912811279","0.8139998912811279","146820","146820","146820","0.8199998140335083","0.8199998140335083","0.8199998140335083","146664","146664","146664","","","","","","","","","","","","","","","","","","","","","","","",""
"2379","1.4759998321533203","1.4759998321533203","1.4759998321533203","146976","146976","146976","1.7259998321533203","1.7259998321533203","1.7259998321533203","146921","146921","146921","1.6639997959136963","1.6639997959136963","1.6639997959136963","146824","146824","146824","2.371999740600586","2.371999740600586","2.371999740600586","146668","146668","146668","","","","","","","","","","","","","","","","","","","","","","","",""
"2380","1.9579999446868896","1.9579999446868896","1.9579999446868896","146980","146980","146980","1.7979998588562012","1.7979998588562012","1.7979998588562012","146925","146925","146925","1.8459999561309814","1.8459999561309814","1.8459999561309814","146828","146828","146828","1.7919998168945312","1.7919998168945312","1.7919998168945312","146672","146672","146672","","","","","","","","","","","","","","","","","","","","","","","",""
"2381","1.9479999542236328","1.9479999542236328","1.9479999542236328","146984","146984","146984","1.6659997701644897","1.6659997701644897","1.6659997701644897","146929","146929","146929","1.68399977684021","1.68399977684021","1.68399977684021","146832","146832","146832","3.712001323699951","3.712001323699951","3.712001323699951","146676","146676","146676","","","","","","","","","","","","","","","","","","","","","","","",""
"2382","1.2719998359680176","1.2719998359680176","1.2719998359680176","146988","146988","146988","2.0379998683929443","2.0379998683929443","2.0379998683929443","146933","146933","146933","1.8819999694824219","1.8819999694824219","1.8819999694824219","146836","146836","146836","2.2679998874664307","2.2679998874664307","2.2679998874664307","146680","146680","146680","","","","","","","","","","","","","","","","","","","","","","","",""
"2383","2.0299999713897705","2.0299999713897705","2.0299999713897705","146992","146992","146992","1.946000099182129","1.946000099182129","1.946000099182129","146937","146937","146937","2.0220000743865967","2.0220000743865967","2.0220000743865967","146840","146840","146840","2.0260000228881836","2.0260000228881836","2.0260000228881836","146684","146684","146684","","","","","","","","","","","","","","","","","","","","","","","",""
"2384","2.00600004196167","2.00600004196167","2.00600004196167","146996","146996","146996","1.9719998836517334","1.9719998836517334","1.9719998836517334","146941","146941","146941","1.9320001602172852","1.9320001602172852","1.9320001602172852","146844","146844","146844","1.9559998512268066","1.9559998512268066","1.9559998512268066","146688","146688","146688","","","","","","","","","","","","","","","","","","","","","","","",""
