"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpPredictLossCompare","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpPredictLossCompare__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpPredictLossCompare__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpPredictLossCompare","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpPredictLossCompare__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpPredictLossCompare__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpPredictLossCompare","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpPredictLossCompare__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpPredictLossCompare__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpPredictLossCompare","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpPredictLossCompare__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpPredictLossCompare__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpPredictLossCompare","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpPredictLossCompare__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpPredictLossCompare__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpPredictLossCompare","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpPredictLossCompare__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpPredictLossCompare__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpPredictLossCompare","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpPredictLossCompare__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpPredictLossCompare__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpPredictLossCompare","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpPredictLossCompare__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpPredictLossCompare__MAX"
"399","2001","2001","2001","0.0029934579506516457","0.0029934579506516457","0.0029934579506516457","2401","2401","2401","0.002706411760300398","0.002706411760300398","0.002706411760300398","2401","2401","2401","0.0023901930544525385","0.0023901930544525385","0.0023901930544525385","2401","2401","2401","0.002255331492051482","0.002255331492051482","0.002255331492051482","2401","2401","2401","0.002605908550322056","0.002605908550322056","0.002605908550322056","2001","2001","2001","0.002673979150131345","0.002673979150131345","0.002673979150131345","2401","2401","2401","0.0023663626052439213","0.0023663626052439213","0.0023663626052439213","2401","2401","2401","0.002273104852065444","0.002273104852065444","0.002273104852065444"
"400","2006","2006","2006","0.002086036605760455","0.002086036605760455","0.002086036605760455","2407","2407","2407","0.002588038332760334","0.002588038332760334","0.002588038332760334","2407","2407","2407","0.002333343029022217","0.002333343029022217","0.002333343029022217","2407","2407","2407","0.001888306811451912","0.001888306811451912","0.001888306811451912","2407","2407","2407","0.001690940116532147","0.001690940116532147","0.001690940116532147","2006","2006","2006","0.0018151137046515942","0.0018151137046515942","0.0018151137046515942","2407","2407","2407","0.0016308414051309228","0.0016308414051309228","0.0016308414051309228","2407","2407","2407","0.0016138543142005801","0.0016138543142005801","0.0016138543142005801"
"401","2011","2011","2011","0.002442403696477413","0.002442403696477413","0.002442403696477413","2413","2413","2413","0.001956522697582841","0.001956522697582841","0.001956522697582841","2413","2413","2413","0.00212868326343596","0.00212868326343596","0.00212868326343596","2413","2413","2413","0.002069249749183655","0.002069249749183655","0.002069249749183655","2413","2413","2413","0.0018964040791615844","0.0018964040791615844","0.0018964040791615844","2011","2011","2011","0.0018003607401624322","0.0018003607401624322","0.0018003607401624322","2413","2413","2413","0.002297892700880766","0.002297892700880766","0.002297892700880766","2413","2413","2413","0.0017194870160892606","0.0017194870160892606","0.0017194870160892606"
"402","2016","2016","2016","0.002204247284680605","0.002204247284680605","0.002204247284680605","2419","2419","2419","0.0016863085329532623","0.0016863085329532623","0.0016863085329532623","2419","2419","2419","0.002379804151132703","0.002379804151132703","0.002379804151132703","2419","2419","2419","0.0015644581289961934","0.0015644581289961934","0.0015644581289961934","2419","2419","2419","0.001936773071065545","0.001936773071065545","0.001936773071065545","2016","2016","2016","0.0020517429802566767","0.0020517429802566767","0.0020517429802566767","2419","2419","2419","0.0020325644873082638","0.0020325644873082638","0.0020325644873082638","2419","2419","2419","0.0019761850126087666","0.0019761850126087666","0.0019761850126087666"
"403","2021","2021","2021","0.001815398340113461","0.001815398340113461","0.001815398340113461","2425","2425","2425","0.00220329686999321","0.00220329686999321","0.00220329686999321","2425","2425","2425","0.0023452681489288807","0.0023452681489288807","0.0023452681489288807","2425","2425","2425","0.0016292211366817355","0.0016292211366817355","0.0016292211366817355","2425","2425","2425","0.002003028756007552","0.002003028756007552","0.002003028756007552","2021","2021","2021","0.0019995123147964478","0.0019995123147964478","0.0019995123147964478","2425","2425","2425","0.0020608571358025074","0.0020608571358025074","0.0020608571358025074","2425","2425","2425","0.0016866576625034213","0.0016866576625034213","0.0016866576625034213"
"404","2026","2026","2026","0.002362051047384739","0.002362051047384739","0.002362051047384739","2431","2431","2431","0.0019476147135719657","0.0019476147135719657","0.0019476147135719657","2431","2431","2431","0.0016924908850342035","0.0016924908850342035","0.0016924908850342035","2431","2431","2431","0.0019058100879192352","0.0019058100879192352","0.0019058100879192352","2431","2431","2431","0.002040623687207699","0.002040623687207699","0.002040623687207699","2026","2026","2026","0.002488655038177967","0.002488655038177967","0.002488655038177967","2431","2431","2431","0.0018816518131643534","0.0018816518131643534","0.0018816518131643534","2431","2431","2431","0.0024924243334680796","0.0024924243334680796","0.0024924243334680796"
"405","2031","2031","2031","0.0022527703549712896","0.0022527703549712896","0.0022527703549712896","2437","2437","2437","0.0024877521209418774","0.0024877521209418774","0.0024877521209418774","2437","2437","2437","0.0019294312223792076","0.0019294312223792076","0.0019294312223792076","2437","2437","2437","0.002014542231336236","0.002014542231336236","0.002014542231336236","2437","2437","2437","0.0020053922198712826","0.0020053922198712826","0.0020053922198712826","2031","2031","2031","0.001967774936929345","0.001967774936929345","0.001967774936929345","2437","2437","2437","0.002428434556350112","0.002428434556350112","0.002428434556350112","2437","2437","2437","0.0022934316657483578","0.0022934316657483578","0.0022934316657483578"
"406","2036","2036","2036","0.0020182770676910877","0.0020182770676910877","0.0020182770676910877","2443","2443","2443","0.0022326959297060966","0.0022326959297060966","0.0022326959297060966","2443","2443","2443","0.0019294039811939","0.0019294039811939","0.0019294039811939","2443","2443","2443","0.0016716367099434137","0.0016716367099434137","0.0016716367099434137","2443","2443","2443","0.0021282786037772894","0.0021282786037772894","0.0021282786037772894","2036","2036","2036","0.0017527485033497214","0.0017527485033497214","0.0017527485033497214","2443","2443","2443","0.0016731206560507417","0.0016731206560507417","0.0016731206560507417","2443","2443","2443","0.0019385230261832476","0.0019385230261832476","0.0019385230261832476"
"407","2041","2041","2041","0.002293215598911047","0.002293215598911047","0.002293215598911047","2449","2449","2449","0.0022691620979458094","0.0022691620979458094","0.0022691620979458094","2449","2449","2449","0.002424465259537101","0.002424465259537101","0.002424465259537101","2449","2449","2449","0.0019455190049484372","0.0019455190049484372","0.0019455190049484372","2449","2449","2449","0.002422842662781477","0.002422842662781477","0.002422842662781477","2041","2041","2041","0.002617873717099428","0.002617873717099428","0.002617873717099428","2449","2449","2449","0.0025701408740133047","0.0025701408740133047","0.0025701408740133047","2449","2449","2449","0.002413333859294653","0.002413333859294653","0.002413333859294653"
"408","2046","2046","2046","0.0017608272610232234","0.0017608272610232234","0.0017608272610232234","2455","2455","2455","0.0022103898227214813","0.0022103898227214813","0.0022103898227214813","2455","2455","2455","0.0017521199770271778","0.0017521199770271778","0.0017521199770271778","2455","2455","2455","0.0016848569503054023","0.0016848569503054023","0.0016848569503054023","2455","2455","2455","0.0018922800663858652","0.0018922800663858652","0.0018922800663858652","2046","2046","2046","0.002004176378250122","0.002004176378250122","0.002004176378250122","2455","2455","2455","0.0019476847955957055","0.0019476847955957055","0.0019476847955957055","2455","2455","2455","0.0020134698133915663","0.0020134698133915663","0.0020134698133915663"
"409","2051","2051","2051","0.0020970546174794436","0.0020970546174794436","0.0020970546174794436","2461","2461","2461","0.0023920300882309675","0.0023920300882309675","0.0023920300882309675","2461","2461","2461","0.002203499199822545","0.002203499199822545","0.002203499199822545","2461","2461","2461","0.002255202503874898","0.002255202503874898","0.002255202503874898","2461","2461","2461","0.0019396303687244654","0.0019396303687244654","0.0019396303687244654","2051","2051","2051","0.002306714653968811","0.002306714653968811","0.002306714653968811","2461","2461","2461","0.0020705091301351786","0.0020705091301351786","0.0020705091301351786","2461","2461","2461","0.0018350535538047552","0.0018350535538047552","0.0018350535538047552"
"410","2056","2056","2056","0.001905769924633205","0.001905769924633205","0.001905769924633205","2467","2467","2467","0.0018723614048212767","0.0018723614048212767","0.0018723614048212767","2467","2467","2467","0.001861009863205254","0.001861009863205254","0.001861009863205254","2467","2467","2467","0.0016435043653473258","0.0016435043653473258","0.0016435043653473258","2467","2467","2467","0.0017954297363758087","0.0017954297363758087","0.0017954297363758087","2056","2056","2056","0.0016704059671610594","0.0016704059671610594","0.0016704059671610594","2467","2467","2467","0.0018405179725959897","0.0018405179725959897","0.0018405179725959897","2467","2467","2467","0.0019179758382961154","0.0019179758382961154","0.0019179758382961154"
"411","2061","2061","2061","0.0023129479959607124","0.0023129479959607124","0.0023129479959607124","2473","2473","2473","0.0016195452772080898","0.0016195452772080898","0.0016195452772080898","2473","2473","2473","0.0020583595614880323","0.0020583595614880323","0.0020583595614880323","2473","2473","2473","0.0017752782441675663","0.0017752782441675663","0.0017752782441675663","2473","2473","2473","0.0021016437094658613","0.0021016437094658613","0.0021016437094658613","2061","2061","2061","0.0020628960337489843","0.0020628960337489843","0.0020628960337489843","2473","2473","2473","0.0020757787860929966","0.0020757787860929966","0.0020757787860929966","2473","2473","2473","0.002265544608235359","0.002265544608235359","0.002265544608235359"
"412","2066","2066","2066","0.0017957559321075678","0.0017957559321075678","0.0017957559321075678","2479","2479","2479","0.0023031814489513636","0.0023031814489513636","0.0023031814489513636","2479","2479","2479","0.001761011779308319","0.001761011779308319","0.001761011779308319","2479","2479","2479","0.0015514877159148455","0.0015514877159148455","0.0015514877159148455","2479","2479","2479","0.001493104500696063","0.001493104500696063","0.001493104500696063","2066","2066","2066","0.001770250266417861","0.001770250266417861","0.001770250266417861","2479","2479","2479","0.0016423758352175355","0.0016423758352175355","0.0016423758352175355","2479","2479","2479","0.001761539839208126","0.001761539839208126","0.001761539839208126"
"413","2071","2071","2071","0.0022622141987085342","0.0022622141987085342","0.0022622141987085342","2485","2485","2485","0.0022503449581563473","0.0022503449581563473","0.0022503449581563473","2485","2485","2485","0.0021103955805301666","0.0021103955805301666","0.0021103955805301666","2485","2485","2485","0.0018632690189406276","0.0018632690189406276","0.0018632690189406276","2485","2485","2485","0.0020224901381880045","0.0020224901381880045","0.0020224901381880045","2071","2071","2071","0.0019315817626193166","0.0019315817626193166","0.0019315817626193166","2485","2485","2485","0.0018033981323242188","0.0018033981323242188","0.0018033981323242188","2485","2485","2485","0.0024304778780788183","0.0024304778780788183","0.0024304778780788183"
"414","2076","2076","2076","0.0021507125347852707","0.0021507125347852707","0.0021507125347852707","2491","2491","2491","0.0022345019970089197","0.0022345019970089197","0.0022345019970089197","2491","2491","2491","0.002449449384585023","0.002449449384585023","0.002449449384585023","2491","2491","2491","0.002211336512118578","0.002211336512118578","0.002211336512118578","2491","2491","2491","0.0018578326562419534","0.0018578326562419534","0.0018578326562419534","2076","2076","2076","0.0021589898969978094","0.0021589898969978094","0.0021589898969978094","2491","2491","2491","0.0021191202104091644","0.0021191202104091644","0.0021191202104091644","2491","2491","2491","0.0019698466639965773","0.0019698466639965773","0.0019698466639965773"
"415","2081","2081","2081","0.002461745636537671","0.002461745636537671","0.002461745636537671","2497","2497","2497","0.0020133708603680134","0.0020133708603680134","0.0020133708603680134","2497","2497","2497","0.002591559896245599","0.002591559896245599","0.002591559896245599","2497","2497","2497","0.0022275762166827917","0.0022275762166827917","0.0022275762166827917","2497","2497","2497","0.0023929388262331486","0.0023929388262331486","0.0023929388262331486","2081","2081","2081","0.0020592217333614826","0.0020592217333614826","0.0020592217333614826","2497","2497","2497","0.0027060401625931263","0.0027060401625931263","0.0027060401625931263","2497","2497","2497","0.002394989598542452","0.002394989598542452","0.002394989598542452"
"416","2086","2086","2086","0.001997081097215414","0.001997081097215414","0.001997081097215414","2503","2503","2503","0.0022183635737746954","0.0022183635737746954","0.0022183635737746954","2503","2503","2503","0.0023579117842018604","0.0023579117842018604","0.0023579117842018604","2503","2503","2503","0.002248839009553194","0.002248839009553194","0.002248839009553194","2503","2503","2503","0.002334953285753727","0.002334953285753727","0.002334953285753727","2086","2086","2086","0.002383155282586813","0.002383155282586813","0.002383155282586813","2503","2503","2503","0.0023067276924848557","0.0023067276924848557","0.0023067276924848557","2503","2503","2503","0.0027208852116018534","0.0027208852116018534","0.0027208852116018534"
"417","2091","2091","2091","0.0024110849481076","0.0024110849481076","0.0024110849481076","2509","2509","2509","0.0025632339529693127","0.0025632339529693127","0.0025632339529693127","2509","2509","2509","0.002327399794012308","0.002327399794012308","0.002327399794012308","2509","2509","2509","0.002542085014283657","0.002542085014283657","0.002542085014283657","2509","2509","2509","0.002001275075599551","0.002001275075599551","0.002001275075599551","2091","2091","2091","0.0023091488983482122","0.0023091488983482122","0.0023091488983482122","2509","2509","2509","0.002585408743470907","0.002585408743470907","0.002585408743470907","2509","2509","2509","0.001882862881757319","0.001882862881757319","0.001882862881757319"
"418","2096","2096","2096","0.0019908719696104527","0.0019908719696104527","0.0019908719696104527","2515","2515","2515","0.0021412742789834738","0.0021412742789834738","0.0021412742789834738","2515","2515","2515","0.0022207198198884726","0.0022207198198884726","0.0022207198198884726","2515","2515","2515","0.0022289371117949486","0.0022289371117949486","0.0022289371117949486","2515","2515","2515","0.0016614114865660667","0.0016614114865660667","0.0016614114865660667","2096","2096","2096","0.001947376993484795","0.001947376993484795","0.001947376993484795","2515","2515","2515","0.0019227969460189342","0.0019227969460189342","0.0019227969460189342","2515","2515","2515","0.0019593462347984314","0.0019593462347984314","0.0019593462347984314"
"419","2101","2101","2101","0.0024733366444706917","0.0024733366444706917","0.0024733366444706917","2521","2521","2521","0.0021356982178986073","0.0021356982178986073","0.0021356982178986073","2521","2521","2521","0.002385541796684265","0.002385541796684265","0.002385541796684265","2521","2521","2521","0.0022896036971360445","0.0022896036971360445","0.0022896036971360445","2521","2521","2521","0.002120907651260495","0.002120907651260495","0.002120907651260495","2101","2101","2101","0.001845221733674407","0.001845221733674407","0.001845221733674407","2521","2521","2521","0.002948976354673505","0.002948976354673505","0.002948976354673505","2521","2521","2521","0.002612051321193576","0.002612051321193576","0.002612051321193576"
"420","2106","2106","2106","0.0023666832130402327","0.0023666832130402327","0.0023666832130402327","2527","2527","2527","0.002220836002379656","0.002220836002379656","0.002220836002379656","2527","2527","2527","0.0024774447083473206","0.0024774447083473206","0.0024774447083473206","2527","2527","2527","0.002313935896381736","0.002313935896381736","0.002313935896381736","2527","2527","2527","0.002315800404176116","0.002315800404176116","0.002315800404176116","2106","2106","2106","0.002130512148141861","0.002130512148141861","0.002130512148141861","2527","2527","2527","0.0026934535708278418","0.0026934535708278418","0.0026934535708278418","2527","2527","2527","0.0030917387921363115","0.0030917387921363115","0.0030917387921363115"
