"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterRecoverCoeAccu_kf","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterRecoverCoeAccu_kf","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterRecoverCoeAccu_kf","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterRecoverCoeAccu_kf","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterRecoverCoeAccu_kf","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterRecoverCoeAccu_kf","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterRecoverCoeAccu_kf","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterRecoverCoeAccu_kf","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX"
"407","2042","2042","2042","0.03771393746137619","0.03771393746137619","0.03771393746137619","2450","2450","2450","0.045814260840415955","0.045814260840415955","0.045814260840415955","2450","2450","2450","0.05230211094021797","0.05230211094021797","0.05230211094021797","2450","2450","2450","0.041915081441402435","0.041915081441402435","0.041915081441402435","2450","2450","2450","0.047048911452293396","0.047048911452293396","0.047048911452293396","2042","2042","2042","0.03171461448073387","0.03171461448073387","0.03171461448073387","2450","2450","2450","0.03693022206425667","0.03693022206425667","0.03693022206425667","2450","2450","2450","0.03100639022886753","0.03100639022886753","0.03100639022886753"
"408","2047","2047","2047","0.04930834844708443","0.04930834844708443","0.04930834844708443","2456","2456","2456","0.04554832726716995","0.04554832726716995","0.04554832726716995","2456","2456","2456","0.03345143422484398","0.03345143422484398","0.03345143422484398","2456","2456","2456","0.044206950813531876","0.044206950813531876","0.044206950813531876","2456","2456","2456","0.04637331888079643","0.04637331888079643","0.04637331888079643","2047","2047","2047","0.029142163693904877","0.029142163693904877","0.029142163693904877","2456","2456","2456","0.03223451226949692","0.03223451226949692","0.03223451226949692","2456","2456","2456","0.029580963775515556","0.029580963775515556","0.029580963775515556"
"409","2052","2052","2052","0.053209222853183746","0.053209222853183746","0.053209222853183746","2462","2462","2462","0.02559126354753971","0.02559126354753971","0.02559126354753971","2462","2462","2462","0.03599343076348305","0.03599343076348305","0.03599343076348305","2462","2462","2462","0.04171938821673393","0.04171938821673393","0.04171938821673393","2462","2462","2462","0.04210895299911499","0.04210895299911499","0.04210895299911499","2052","2052","2052","0.03271576017141342","0.03271576017141342","0.03271576017141342","2462","2462","2462","0.04508494213223457","0.04508494213223457","0.04508494213223457","2462","2462","2462","0.035550445318222046","0.035550445318222046","0.035550445318222046"
"410","2057","2057","2057","0.04434503614902496","0.04434503614902496","0.04434503614902496","2468","2468","2468","0.03649064525961876","0.03649064525961876","0.03649064525961876","2468","2468","2468","0.02616567723453045","0.02616567723453045","0.02616567723453045","2468","2468","2468","0.031597547233104706","0.031597547233104706","0.031597547233104706","2468","2468","2468","0.04132962226867676","0.04132962226867676","0.04132962226867676","2057","2057","2057","0.029978327453136444","0.029978327453136444","0.029978327453136444","2468","2468","2468","0.026984313502907753","0.026984313502907753","0.026984313502907753","2468","2468","2468","0.042150478810071945","0.042150478810071945","0.042150478810071945"
"411","2062","2062","2062","0.03753906860947609","0.03753906860947609","0.03753906860947609","2474","2474","2474","0.036114152520895004","0.036114152520895004","0.036114152520895004","2474","2474","2474","0.042163390666246414","0.042163390666246414","0.042163390666246414","2474","2474","2474","0.03204767778515816","0.03204767778515816","0.03204767778515816","2474","2474","2474","0.026893123984336853","0.026893123984336853","0.026893123984336853","2062","2062","2062","0.033487219363451004","0.033487219363451004","0.033487219363451004","2474","2474","2474","0.04277533292770386","0.04277533292770386","0.04277533292770386","2474","2474","2474","0.042043089866638184","0.042043089866638184","0.042043089866638184"
"412","2067","2067","2067","0.04278772324323654","0.04278772324323654","0.04278772324323654","2480","2480","2480","0.04273287579417229","0.04273287579417229","0.04273287579417229","2480","2480","2480","0.026250524446368217","0.026250524446368217","0.026250524446368217","2480","2480","2480","0.04850931093096733","0.04850931093096733","0.04850931093096733","2480","2480","2480","0.041822243481874466","0.041822243481874466","0.041822243481874466","2067","2067","2067","0.03313519433140755","0.03313519433140755","0.03313519433140755","2480","2480","2480","0.04336671158671379","0.04336671158671379","0.04336671158671379","2480","2480","2480","0.047545965760946274","0.047545965760946274","0.047545965760946274"
"413","2072","2072","2072","0.03837437927722931","0.03837437927722931","0.03837437927722931","2486","2486","2486","0.05204824358224869","0.05204824358224869","0.05204824358224869","2486","2486","2486","0.05177098512649536","0.05177098512649536","0.05177098512649536","2486","2486","2486","0.040253400802612305","0.040253400802612305","0.040253400802612305","2486","2486","2486","0.04550084471702576","0.04550084471702576","0.04550084471702576","2072","2072","2072","0.04858531802892685","0.04858531802892685","0.04858531802892685","2486","2486","2486","0.04273916035890579","0.04273916035890579","0.04273916035890579","2486","2486","2486","0.02869384177029133","0.02869384177029133","0.02869384177029133"
"414","2077","2077","2077","0.03324959799647331","0.03324959799647331","0.03324959799647331","2492","2492","2492","0.038895927369594574","0.038895927369594574","0.038895927369594574","2492","2492","2492","0.0257114265114069","0.0257114265114069","0.0257114265114069","2492","2492","2492","0.057230766862630844","0.057230766862630844","0.057230766862630844","2492","2492","2492","0.028592009097337723","0.028592009097337723","0.028592009097337723","2077","2077","2077","0.037913888692855835","0.037913888692855835","0.037913888692855835","2492","2492","2492","0.03248530253767967","0.03248530253767967","0.03248530253767967","2492","2492","2492","0.051281172782182693","0.051281172782182693","0.051281172782182693"
"415","2082","2082","2082","0.031994108110666275","0.031994108110666275","0.031994108110666275","2498","2498","2498","0.032947614789009094","0.032947614789009094","0.032947614789009094","2498","2498","2498","0.04808720573782921","0.04808720573782921","0.04808720573782921","2498","2498","2498","0.028181470930576324","0.028181470930576324","0.028181470930576324","2498","2498","2498","0.03334445506334305","0.03334445506334305","0.03334445506334305","2082","2082","2082","0.05848618224263191","0.05848618224263191","0.05848618224263191","2498","2498","2498","0.0246638935059309","0.0246638935059309","0.0246638935059309","2498","2498","2498","0.026985904201865196","0.026985904201865196","0.026985904201865196"
"416","2087","2087","2087","0.02858235314488411","0.02858235314488411","0.02858235314488411","2504","2504","2504","0.0380343534052372","0.0380343534052372","0.0380343534052372","2504","2504","2504","0.04358312860131264","0.04358312860131264","0.04358312860131264","2504","2504","2504","0.0385131910443306","0.0385131910443306","0.0385131910443306","2504","2504","2504","0.050815533846616745","0.050815533846616745","0.050815533846616745","2087","2087","2087","0.04112929850816727","0.04112929850816727","0.04112929850816727","2504","2504","2504","0.03631485253572464","0.03631485253572464","0.03631485253572464","2504","2504","2504","0.03462415561079979","0.03462415561079979","0.03462415561079979"
"417","2092","2092","2092","0.04239116609096527","0.04239116609096527","0.04239116609096527","2510","2510","2510","0.031617291271686554","0.031617291271686554","0.031617291271686554","2510","2510","2510","0.03643428906798363","0.03643428906798363","0.03643428906798363","2510","2510","2510","0.025080835446715355","0.025080835446715355","0.025080835446715355","2510","2510","2510","0.024338997900485992","0.024338997900485992","0.024338997900485992","2092","2092","2092","0.02922823093831539","0.02922823093831539","0.02922823093831539","2510","2510","2510","0.031085750088095665","0.031085750088095665","0.031085750088095665","2510","2510","2510","0.04985789209604263","0.04985789209604263","0.04985789209604263"
"418","2097","2097","2097","0.0479634664952755","0.0479634664952755","0.0479634664952755","2516","2516","2516","0.04156471788883209","0.04156471788883209","0.04156471788883209","2516","2516","2516","0.02969679795205593","0.02969679795205593","0.02969679795205593","2516","2516","2516","0.05200442299246788","0.05200442299246788","0.05200442299246788","2516","2516","2516","0.03845478594303131","0.03845478594303131","0.03845478594303131","2097","2097","2097","0.03684590756893158","0.03684590756893158","0.03684590756893158","2516","2516","2516","0.04346534609794617","0.04346534609794617","0.04346534609794617","2516","2516","2516","0.03542105853557587","0.03542105853557587","0.03542105853557587"
"419","2102","2102","2102","0.03834911435842514","0.03834911435842514","0.03834911435842514","2522","2522","2522","0.0349857322871685","0.0349857322871685","0.0349857322871685","2522","2522","2522","0.028309689834713936","0.028309689834713936","0.028309689834713936","2522","2522","2522","0.04814117029309273","0.04814117029309273","0.04814117029309273","2522","2522","2522","0.03620943799614906","0.03620943799614906","0.03620943799614906","2102","2102","2102","0.03383554890751839","0.03383554890751839","0.03383554890751839","2522","2522","2522","0.03156222403049469","0.03156222403049469","0.03156222403049469","2522","2522","2522","0.031789105385541916","0.031789105385541916","0.031789105385541916"
"420","2107","2107","2107","0.034307241439819336","0.034307241439819336","0.034307241439819336","2528","2528","2528","0.02939256653189659","0.02939256653189659","0.02939256653189659","2528","2528","2528","0.0347144789993763","0.0347144789993763","0.0347144789993763","2528","2528","2528","0.02653782069683075","0.02653782069683075","0.02653782069683075","2528","2528","2528","0.053108081221580505","0.053108081221580505","0.053108081221580505","2107","2107","2107","0.039267171174287796","0.039267171174287796","0.039267171174287796","2528","2528","2528","0.03568426892161369","0.03568426892161369","0.03568426892161369","2528","2528","2528","0.046606358140707016","0.046606358140707016","0.046606358140707016"
"421","2112","2112","2112","0.03872879967093468","0.03872879967093468","0.03872879967093468","2534","2534","2534","0.038016825914382935","0.038016825914382935","0.038016825914382935","2534","2534","2534","0.02554439753293991","0.02554439753293991","0.02554439753293991","2534","2534","2534","0.03156820312142372","0.03156820312142372","0.03156820312142372","2534","2534","2534","0.03844767063856125","0.03844767063856125","0.03844767063856125","2112","2112","2112","0.04399425536394119","0.04399425536394119","0.04399425536394119","2534","2534","2534","0.03515894338488579","0.03515894338488579","0.03515894338488579","2534","2534","2534","0.04123181104660034","0.04123181104660034","0.04123181104660034"
"422","2117","2117","2117","0.0393766313791275","0.0393766313791275","0.0393766313791275","2540","2540","2540","0.037746019661426544","0.037746019661426544","0.037746019661426544","2540","2540","2540","0.05756286159157753","0.05756286159157753","0.05756286159157753","2540","2540","2540","0.04064464569091797","0.04064464569091797","0.04064464569091797","2540","2540","2540","0.04969676211476326","0.04969676211476326","0.04969676211476326","2117","2117","2117","0.0270259827375412","0.0270259827375412","0.0270259827375412","2540","2540","2540","0.03579544275999069","0.03579544275999069","0.03579544275999069","2540","2540","2540","0.0345890037715435","0.0345890037715435","0.0345890037715435"
"423","2122","2122","2122","0.04656350985169411","0.04656350985169411","0.04656350985169411","2546","2546","2546","0.038643669337034225","0.038643669337034225","0.038643669337034225","2546","2546","2546","0.041871652007102966","0.041871652007102966","0.041871652007102966","2546","2546","2546","0.03170279413461685","0.03170279413461685","0.03170279413461685","2546","2546","2546","0.03801439329981804","0.03801439329981804","0.03801439329981804","2122","2122","2122","0.03422918543219566","0.03422918543219566","0.03422918543219566","2546","2546","2546","0.037069812417030334","0.037069812417030334","0.037069812417030334","2546","2546","2546","0.03914535790681839","0.03914535790681839","0.03914535790681839"
"424","2127","2127","2127","0.03394245356321335","0.03394245356321335","0.03394245356321335","2552","2552","2552","0.04122262820601463","0.04122262820601463","0.04122262820601463","2552","2552","2552","0.04124821722507477","0.04124821722507477","0.04124821722507477","2552","2552","2552","0.04243140667676926","0.04243140667676926","0.04243140667676926","2552","2552","2552","0.044986508786678314","0.044986508786678314","0.044986508786678314","2127","2127","2127","0.016195256263017654","0.016195256263017654","0.016195256263017654","2552","2552","2552","0.05930032953619957","0.05930032953619957","0.05930032953619957","2552","2552","2552","0.02544211596250534","0.02544211596250534","0.02544211596250534"
"425","2132","2132","2132","0.04369640722870827","0.04369640722870827","0.04369640722870827","2558","2558","2558","0.0384640134871006","0.0384640134871006","0.0384640134871006","2558","2558","2558","0.06598830223083496","0.06598830223083496","0.06598830223083496","2558","2558","2558","0.04349531978368759","0.04349531978368759","0.04349531978368759","2558","2558","2558","0.04288964718580246","0.04288964718580246","0.04288964718580246","2132","2132","2132","0.03825729340314865","0.03825729340314865","0.03825729340314865","2558","2558","2558","0.02462983876466751","0.02462983876466751","0.02462983876466751","2558","2558","2558","0.03484804555773735","0.03484804555773735","0.03484804555773735"
"426","2137","2137","2137","0.028443364426493645","0.028443364426493645","0.028443364426493645","2564","2564","2564","0.0393994078040123","0.0393994078040123","0.0393994078040123","2564","2564","2564","0.035909321159124374","0.035909321159124374","0.035909321159124374","2564","2564","2564","0.04193224757909775","0.04193224757909775","0.04193224757909775","2564","2564","2564","0.038735900074243546","0.038735900074243546","0.038735900074243546","2137","2137","2137","0.03938477486371994","0.03938477486371994","0.03938477486371994","2564","2564","2564","0.02986312098801136","0.02986312098801136","0.02986312098801136","2564","2564","2564","0.04004126787185669","0.04004126787185669","0.04004126787185669"
"427","2142","2142","2142","0.040067195892333984","0.040067195892333984","0.040067195892333984","2570","2570","2570","0.042853944003582","0.042853944003582","0.042853944003582","2570","2570","2570","0.03712645545601845","0.03712645545601845","0.03712645545601845","2570","2570","2570","0.029665471985936165","0.029665471985936165","0.029665471985936165","2570","2570","2570","0.04021834582090378","0.04021834582090378","0.04021834582090378","2142","2142","2142","0.031087758019566536","0.031087758019566536","0.031087758019566536","2570","2570","2570","0.045878324657678604","0.045878324657678604","0.045878324657678604","2570","2570","2570","0.030353721231222153","0.030353721231222153","0.030353721231222153"
"428","2147","2147","2147","0.035595040768384933","0.035595040768384933","0.035595040768384933","2576","2576","2576","0.05200027674436569","0.05200027674436569","0.05200027674436569","2576","2576","2576","0.048826914280653","0.048826914280653","0.048826914280653","2576","2576","2576","0.03310535103082657","0.03310535103082657","0.03310535103082657","2576","2576","2576","0.03291083127260208","0.03291083127260208","0.03291083127260208","2147","2147","2147","0.031416505575180054","0.031416505575180054","0.031416505575180054","2576","2576","2576","0.03899992257356644","0.03899992257356644","0.03899992257356644","2576","2576","2576","0.02517315000295639","0.02517315000295639","0.02517315000295639"
"429","2152","2152","2152","0.03670107200741768","0.03670107200741768","0.03670107200741768","2582","2582","2582","0.03459547087550163","0.03459547087550163","0.03459547087550163","2582","2582","2582","0.03689620643854141","0.03689620643854141","0.03689620643854141","2582","2582","2582","0.03833502531051636","0.03833502531051636","0.03833502531051636","2582","2582","2582","0.03937513008713722","0.03937513008713722","0.03937513008713722","2152","2152","2152","0.04088291525840759","0.04088291525840759","0.04088291525840759","2582","2582","2582","0.036408472806215286","0.036408472806215286","0.036408472806215286","2582","2582","2582","0.03732522949576378","0.03732522949576378","0.03732522949576378"
"430","2157","2157","2157","0.036966707557439804","0.036966707557439804","0.036966707557439804","2588","2588","2588","0.04270690679550171","0.04270690679550171","0.04270690679550171","2588","2588","2588","0.042249031364917755","0.042249031364917755","0.042249031364917755","2588","2588","2588","0.03172079101204872","0.03172079101204872","0.03172079101204872","2588","2588","2588","0.03557046875357628","0.03557046875357628","0.03557046875357628","2157","2157","2157","0.04180062189698219","0.04180062189698219","0.04180062189698219","2588","2588","2588","0.0490875281393528","0.0490875281393528","0.0490875281393528","2588","2588","2588","0.03694264218211174","0.03694264218211174","0.03694264218211174"
