"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterPredictLoss_kf","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterPredictLoss_kf__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterPredictLoss_kf__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterPredictLoss_kf","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterPredictLoss_kf__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterPredictLoss_kf__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterPredictLoss_kf","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterPredictLoss_kf__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterPredictLoss_kf__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterPredictLoss_kf","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterPredictLoss_kf__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterPredictLoss_kf__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterPredictLoss_kf","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterPredictLoss_kf__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterPredictLoss_kf__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterPredictLoss_kf","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterPredictLoss_kf__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterPredictLoss_kf__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterPredictLoss_kf","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterPredictLoss_kf__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterPredictLoss_kf__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterPredictLoss_kf","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterPredictLoss_kf__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterPredictLoss_kf__MAX"
"391","1962","1962","1962","0.0033947303891181946","0.0033947303891181946","0.0033947303891181946","2354","2354","2354","0.0029726054053753614","0.0029726054053753614","0.0029726054053753614","2354","2354","2354","0.0031915423460304737","0.0031915423460304737","0.0031915423460304737","2354","2354","2354","0.0026783698704093695","0.0026783698704093695","0.0026783698704093695","2354","2354","2354","0.003660262329503894","0.003660262329503894","0.003660262329503894","1962","1962","1962","0.0027641220949590206","0.0027641220949590206","0.0027641220949590206","2354","2354","2354","0.0025657073128968477","0.0025657073128968477","0.0025657073128968477","2354","2354","2354","0.00265201716683805","0.00265201716683805","0.00265201716683805"
"392","1967","1967","1967","0.0023854116443544626","0.0023854116443544626","0.0023854116443544626","2360","2360","2360","0.003104695351794362","0.003104695351794362","0.003104695351794362","2360","2360","2360","0.0020947130396962166","0.0020947130396962166","0.0020947130396962166","2360","2360","2360","0.0024923733435571194","0.0024923733435571194","0.0024923733435571194","2360","2360","2360","0.0022995355539023876","0.0022995355539023876","0.0022995355539023876","1967","1967","1967","0.00233124615624547","0.00233124615624547","0.00233124615624547","2360","2360","2360","0.0018277320777997375","0.0018277320777997375","0.0018277320777997375","2360","2360","2360","0.0021850664634257555","0.0021850664634257555","0.0021850664634257555"
"393","1972","1972","1972","0.0018774749478325248","0.0018774749478325248","0.0018774749478325248","2366","2366","2366","0.001594314118847251","0.001594314118847251","0.001594314118847251","2366","2366","2366","0.0017927034059539437","0.0017927034059539437","0.0017927034059539437","2366","2366","2366","0.001995641039684415","0.001995641039684415","0.001995641039684415","2366","2366","2366","0.0017886706627905369","0.0017886706627905369","0.0017886706627905369","1972","1972","1972","0.0021978584118187428","0.0021978584118187428","0.0021978584118187428","2366","2366","2366","0.0022047965321689844","0.0022047965321689844","0.0022047965321689844","2366","2366","2366","0.0022086373064666986","0.0022086373064666986","0.0022086373064666986"
"394","1977","1977","1977","0.00286885560490191","0.00286885560490191","0.00286885560490191","2372","2372","2372","0.002425630111247301","0.002425630111247301","0.002425630111247301","2372","2372","2372","0.0015118946321308613","0.0015118946321308613","0.0015118946321308613","2372","2372","2372","0.002382067032158375","0.002382067032158375","0.002382067032158375","2372","2372","2372","0.0021446926984936","0.0021446926984936","0.0021446926984936","1977","1977","1977","0.0017213115934282541","0.0017213115934282541","0.0017213115934282541","2372","2372","2372","0.0023576042149215937","0.0023576042149215937","0.0023576042149215937","2372","2372","2372","0.0022500965278595686","0.0022500965278595686","0.0022500965278595686"
"395","1982","1982","1982","0.0031334313098341227","0.0031334313098341227","0.0031334313098341227","2378","2378","2378","0.002300654072314501","0.002300654072314501","0.002300654072314501","2378","2378","2378","0.0037276968359947205","0.0037276968359947205","0.0037276968359947205","2378","2378","2378","0.002330997958779335","0.002330997958779335","0.002330997958779335","2378","2378","2378","0.00351174408569932","0.00351174408569932","0.00351174408569932","1982","1982","1982","0.00341012142598629","0.00341012142598629","0.00341012142598629","2378","2378","2378","0.003103767056018114","0.003103767056018114","0.003103767056018114","2378","2378","2378","0.0026257378049194813","0.0026257378049194813","0.0026257378049194813"
"396","1987","1987","1987","0.002720648655667901","0.002720648655667901","0.002720648655667901","2384","2384","2384","0.0021401417907327414","0.0021401417907327414","0.0021401417907327414","2384","2384","2384","0.0025152908638119698","0.0025152908638119698","0.0025152908638119698","2384","2384","2384","0.002817964879795909","0.002817964879795909","0.002817964879795909","2384","2384","2384","0.0018767722649499774","0.0018767722649499774","0.0018767722649499774","1987","1987","1987","0.0020955856889486313","0.0020955856889486313","0.0020955856889486313","2384","2384","2384","0.002050181617960334","0.002050181617960334","0.002050181617960334","2384","2384","2384","0.002073615789413452","0.002073615789413452","0.002073615789413452"
"397","1992","1992","1992","0.002082794439047575","0.002082794439047575","0.002082794439047575","2390","2390","2390","0.0017330711707472801","0.0017330711707472801","0.0017330711707472801","2390","2390","2390","0.002110843313857913","0.002110843313857913","0.002110843313857913","2390","2390","2390","0.001982293091714382","0.001982293091714382","0.001982293091714382","2390","2390","2390","0.0017306121299043298","0.0017306121299043298","0.0017306121299043298","1992","1992","1992","0.001968961674720049","0.001968961674720049","0.001968961674720049","2390","2390","2390","0.002584383124485612","0.002584383124485612","0.002584383124485612","2390","2390","2390","0.002778578083962202","0.002778578083962202","0.002778578083962202"
"398","1997","1997","1997","0.0017289727693423629","0.0017289727693423629","0.0017289727693423629","2396","2396","2396","0.0017746038502082229","0.0017746038502082229","0.0017746038502082229","2396","2396","2396","0.0023442995734512806","0.0023442995734512806","0.0023442995734512806","2396","2396","2396","0.002492606872692704","0.002492606872692704","0.002492606872692704","2396","2396","2396","0.002983736339956522","0.002983736339956522","0.002983736339956522","1997","1997","1997","0.0024704255629330873","0.0024704255629330873","0.0024704255629330873","2396","2396","2396","0.002240563975647092","0.002240563975647092","0.002240563975647092","2396","2396","2396","0.0020968669559806585","0.0020968669559806585","0.0020968669559806585"
"399","2002","2002","2002","0.0025506392121315002","0.0025506392121315002","0.0025506392121315002","2402","2402","2402","0.003515521762892604","0.003515521762892604","0.003515521762892604","2402","2402","2402","0.002101261867210269","0.002101261867210269","0.002101261867210269","2402","2402","2402","0.0028430158272385597","0.0028430158272385597","0.0028430158272385597","2402","2402","2402","0.0033350198063999414","0.0033350198063999414","0.0033350198063999414","2002","2002","2002","0.0023346953094005585","0.0023346953094005585","0.0023346953094005585","2402","2402","2402","0.0027124988846480846","0.0027124988846480846","0.0027124988846480846","2402","2402","2402","0.0023146250750869513","0.0023146250750869513","0.0023146250750869513"
"400","2007","2007","2007","0.0023160292766988277","0.0023160292766988277","0.0023160292766988277","2408","2408","2408","0.0025397271383553743","0.0025397271383553743","0.0025397271383553743","2408","2408","2408","0.00255457847379148","0.00255457847379148","0.00255457847379148","2408","2408","2408","0.001811459194868803","0.001811459194868803","0.001811459194868803","2408","2408","2408","0.0019175532506778836","0.0019175532506778836","0.0019175532506778836","2007","2007","2007","0.001779016456566751","0.001779016456566751","0.001779016456566751","2408","2408","2408","0.002321648644283414","0.002321648644283414","0.002321648644283414","2408","2408","2408","0.0017388798296451569","0.0017388798296451569","0.0017388798296451569"
"401","2012","2012","2012","0.00275411712937057","0.00275411712937057","0.00275411712937057","2414","2414","2414","0.001470506889745593","0.001470506889745593","0.001470506889745593","2414","2414","2414","0.002278949599713087","0.002278949599713087","0.002278949599713087","2414","2414","2414","0.0024209320545196533","0.0024209320545196533","0.0024209320545196533","2414","2414","2414","0.0018735667690634727","0.0018735667690634727","0.0018735667690634727","2012","2012","2012","0.0019696669187396765","0.0019696669187396765","0.0019696669187396765","2414","2414","2414","0.002161588054150343","0.002161588054150343","0.002161588054150343","2414","2414","2414","0.0015415492234751582","0.0015415492234751582","0.0015415492234751582"
"402","2017","2017","2017","0.0020233250688761473","0.0020233250688761473","0.0020233250688761473","2420","2420","2420","0.001704785623587668","0.001704785623587668","0.001704785623587668","2420","2420","2420","0.0027275378815829754","0.0027275378815829754","0.0027275378815829754","2420","2420","2420","0.0017222343012690544","0.0017222343012690544","0.0017222343012690544","2420","2420","2420","0.0017439123475924134","0.0017439123475924134","0.0017439123475924134","2017","2017","2017","0.0019448285456746817","0.0019448285456746817","0.0019448285456746817","2420","2420","2420","0.002564042340964079","0.002564042340964079","0.002564042340964079","2420","2420","2420","0.0018476770492270589","0.0018476770492270589","0.0018476770492270589"
"403","2022","2022","2022","0.0018494087271392345","0.0018494087271392345","0.0018494087271392345","2426","2426","2426","0.0020068930462002754","0.0020068930462002754","0.0020068930462002754","2426","2426","2426","0.002296493388712406","0.002296493388712406","0.002296493388712406","2426","2426","2426","0.0011510372860357165","0.0011510372860357165","0.0011510372860357165","2426","2426","2426","0.0022809801157563925","0.0022809801157563925","0.0022809801157563925","2022","2022","2022","0.001856926828622818","0.001856926828622818","0.001856926828622818","2426","2426","2426","0.0019549434073269367","0.0019549434073269367","0.0019549434073269367","2426","2426","2426","0.0018557194853201509","0.0018557194853201509","0.0018557194853201509"
"404","2027","2027","2027","0.0022614600602537394","0.0022614600602537394","0.0022614600602537394","2432","2432","2432","0.0022515743039548397","0.0022515743039548397","0.0022515743039548397","2432","2432","2432","0.0017292898846790195","0.0017292898846790195","0.0017292898846790195","2432","2432","2432","0.0019678843673318624","0.0019678843673318624","0.0019678843673318624","2432","2432","2432","0.0020073025953024626","0.0020073025953024626","0.0020073025953024626","2027","2027","2027","0.0026690911035984755","0.0026690911035984755","0.0026690911035984755","2432","2432","2432","0.0020058434456586838","0.0020058434456586838","0.0020058434456586838","2432","2432","2432","0.002459980547428131","0.002459980547428131","0.002459980547428131"
"405","2032","2032","2032","0.001850891043432057","0.001850891043432057","0.001850891043432057","2438","2438","2438","0.00272182933986187","0.00272182933986187","0.00272182933986187","2438","2438","2438","0.0026010305155068636","0.0026010305155068636","0.0026010305155068636","2438","2438","2438","0.001987209776416421","0.001987209776416421","0.001987209776416421","2438","2438","2438","0.002179445931687951","0.002179445931687951","0.002179445931687951","2032","2032","2032","0.0023921376559883356","0.0023921376559883356","0.0023921376559883356","2438","2438","2438","0.0018932037055492401","0.0018932037055492401","0.0018932037055492401","2438","2438","2438","0.0017720380565151572","0.0017720380565151572","0.0017720380565151572"
"406","2037","2037","2037","0.002113260794430971","0.002113260794430971","0.002113260794430971","2444","2444","2444","0.002393525093793869","0.002393525093793869","0.002393525093793869","2444","2444","2444","0.0020057738292962313","0.0020057738292962313","0.0020057738292962313","2444","2444","2444","0.0015167593955993652","0.0015167593955993652","0.0015167593955993652","2444","2444","2444","0.0026534392964094877","0.0026534392964094877","0.0026534392964094877","2037","2037","2037","0.001990735763683915","0.001990735763683915","0.001990735763683915","2444","2444","2444","0.001325431396253407","0.001325431396253407","0.001325431396253407","2444","2444","2444","0.0014538264367729425","0.0014538264367729425","0.0014538264367729425"
"407","2042","2042","2042","0.002705646911635995","0.002705646911635995","0.002705646911635995","2450","2450","2450","0.0028280087281018496","0.0028280087281018496","0.0028280087281018496","2450","2450","2450","0.0028066032100468874","0.0028066032100468874","0.0028066032100468874","2450","2450","2450","0.00225832499563694","0.00225832499563694","0.00225832499563694","2450","2450","2450","0.0023538076784461737","0.0023538076784461737","0.0023538076784461737","2042","2042","2042","0.0028906650841236115","0.0028906650841236115","0.0028906650841236115","2450","2450","2450","0.0023182181175798178","0.0023182181175798178","0.0023182181175798178","2450","2450","2450","0.0023944617714732885","0.0023944617714732885","0.0023944617714732885"
"408","2047","2047","2047","0.0020882890094071627","0.0020882890094071627","0.0020882890094071627","2456","2456","2456","0.002446028869599104","0.002446028869599104","0.002446028869599104","2456","2456","2456","0.0022537028416991234","0.0022537028416991234","0.0022537028416991234","2456","2456","2456","0.001905488083139062","0.001905488083139062","0.001905488083139062","2456","2456","2456","0.0020918892696499825","0.0020918892696499825","0.0020918892696499825","2047","2047","2047","0.002308635273948312","0.002308635273948312","0.002308635273948312","2456","2456","2456","0.0025045289658010006","0.0025045289658010006","0.0025045289658010006","2456","2456","2456","0.0027805629651993513","0.0027805629651993513","0.0027805629651993513"
"409","2052","2052","2052","0.0020277127623558044","0.0020277127623558044","0.0020277127623558044","2462","2462","2462","0.0026343129575252533","0.0026343129575252533","0.0026343129575252533","2462","2462","2462","0.0029485528357326984","0.0029485528357326984","0.0029485528357326984","2462","2462","2462","0.0019896419253200293","0.0019896419253200293","0.0019896419253200293","2462","2462","2462","0.0016241110861301422","0.0016241110861301422","0.0016241110861301422","2052","2052","2052","0.0020237425342202187","0.0020237425342202187","0.0020237425342202187","2462","2462","2462","0.002502561081200838","0.002502561081200838","0.002502561081200838","2462","2462","2462","0.002102861413732171","0.002102861413732171","0.002102861413732171"
"410","2057","2057","2057","0.0024948834907263517","0.0024948834907263517","0.0024948834907263517","2468","2468","2468","0.002174482913687825","0.002174482913687825","0.002174482913687825","2468","2468","2468","0.0016478097531944513","0.0016478097531944513","0.0016478097531944513","2468","2468","2468","0.001961992122232914","0.001961992122232914","0.001961992122232914","2468","2468","2468","0.002047122223302722","0.002047122223302722","0.002047122223302722","2057","2057","2057","0.0017610701033845544","0.0017610701033845544","0.0017610701033845544","2468","2468","2468","0.0022610125597566366","0.0022610125597566366","0.0022610125597566366","2468","2468","2468","0.0021364197600632906","0.0021364197600632906","0.0021364197600632906"
"411","2062","2062","2062","0.002966618398204446","0.002966618398204446","0.002966618398204446","2474","2474","2474","0.0018723628018051386","0.0018723628018051386","0.0018723628018051386","2474","2474","2474","0.0017377794720232487","0.0017377794720232487","0.0017377794720232487","2474","2474","2474","0.0016437711892649531","0.0016437711892649531","0.0016437711892649531","2474","2474","2474","0.0017762415809556842","0.0017762415809556842","0.0017762415809556842","2062","2062","2062","0.002022115746513009","0.002022115746513009","0.002022115746513009","2474","2474","2474","0.002474690554663539","0.002474690554663539","0.002474690554663539","2474","2474","2474","0.002032713731750846","0.002032713731750846","0.002032713731750846"
"412","2067","2067","2067","0.0018920787842944264","0.0018920787842944264","0.0018920787842944264","2480","2480","2480","0.0026227026246488094","0.0026227026246488094","0.0026227026246488094","2480","2480","2480","0.0017688893713057041","0.0017688893713057041","0.0017688893713057041","2480","2480","2480","0.0016874676803126931","0.0016874676803126931","0.0016874676803126931","2480","2480","2480","0.0014384769601747394","0.0014384769601747394","0.0014384769601747394","2067","2067","2067","0.0016232994385063648","0.0016232994385063648","0.0016232994385063648","2480","2480","2480","0.001704431022517383","0.001704431022517383","0.001704431022517383","2480","2480","2480","0.0018498460995033383","0.0018498460995033383","0.0018498460995033383"
"413","2072","2072","2072","0.0022721097338944674","0.0022721097338944674","0.0022721097338944674","2486","2486","2486","0.0030037465039640665","0.0030037465039640665","0.0030037465039640665","2486","2486","2486","0.0023068056907504797","0.0023068056907504797","0.0023068056907504797","2486","2486","2486","0.002116500400006771","0.002116500400006771","0.002116500400006771","2486","2486","2486","0.0016828452935442328","0.0016828452935442328","0.0016828452935442328","2072","2072","2072","0.0019308674382045865","0.0019308674382045865","0.0019308674382045865","2486","2486","2486","0.0021900779101997614","0.0021900779101997614","0.0021900779101997614","2486","2486","2486","0.0031065349467098713","0.0031065349467098713","0.0031065349467098713"
