"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu_ekf","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu_ekf","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu_ekf","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu_ekf","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu_ekf","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu_ekf","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu_ekf","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu_ekf","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX"
"423","2122","2122","2122","0.1039709821343422","0.1039709821343422","0.1039709821343422","2547","2547","2547","0.08716492354869843","0.08716492354869843","0.08716492354869843","2547","2547","2547","0.08506914228200912","0.08506914228200912","0.08506914228200912","2547","2547","2547","0.10133583098649979","0.10133583098649979","0.10133583098649979","2547","2547","2547","0.07798208296298981","0.07798208296298981","0.07798208296298981","2122","2122","2122","0.09759990125894547","0.09759990125894547","0.09759990125894547","2547","2547","2547","0.08210175484418869","0.08210175484418869","0.08210175484418869","2547","2547","2547","0.08787418156862259","0.08787418156862259","0.08787418156862259"
"424","2127","2127","2127","0.08619488775730133","0.08619488775730133","0.08619488775730133","2553","2553","2553","0.09860266745090485","0.09860266745090485","0.09860266745090485","2553","2553","2553","0.09021572023630142","0.09021572023630142","0.09021572023630142","2553","2553","2553","0.0722428411245346","0.0722428411245346","0.0722428411245346","2553","2553","2553","0.09032213687896729","0.09032213687896729","0.09032213687896729","2127","2127","2127","0.08239543437957764","0.08239543437957764","0.08239543437957764","2553","2553","2553","0.09960762411355972","0.09960762411355972","0.09960762411355972","2553","2553","2553","0.08648747205734253","0.08648747205734253","0.08648747205734253"
"425","2132","2132","2132","0.07794826477766037","0.07794826477766037","0.07794826477766037","2559","2559","2559","0.1021890938282013","0.1021890938282013","0.1021890938282013","2559","2559","2559","0.08423597365617752","0.08423597365617752","0.08423597365617752","2559","2559","2559","0.08134696632623672","0.08134696632623672","0.08134696632623672","2559","2559","2559","0.0804833173751831","0.0804833173751831","0.0804833173751831","2132","2132","2132","0.09202885627746582","0.09202885627746582","0.09202885627746582","2559","2559","2559","0.10410497337579727","0.10410497337579727","0.10410497337579727","2559","2559","2559","0.0812300443649292","0.0812300443649292","0.0812300443649292"
"426","2137","2137","2137","0.08560992777347565","0.08560992777347565","0.08560992777347565","2565","2565","2565","0.06951844692230225","0.06951844692230225","0.06951844692230225","2565","2565","2565","0.0892253965139389","0.0892253965139389","0.0892253965139389","2565","2565","2565","0.07494272291660309","0.07494272291660309","0.07494272291660309","2565","2565","2565","0.0917993113398552","0.0917993113398552","0.0917993113398552","2137","2137","2137","0.08410566300153732","0.08410566300153732","0.08410566300153732","2565","2565","2565","0.08195922523736954","0.08195922523736954","0.08195922523736954","2565","2565","2565","0.08918718248605728","0.08918718248605728","0.08918718248605728"
"427","2142","2142","2142","0.08207317441701889","0.08207317441701889","0.08207317441701889","2571","2571","2571","0.10243836790323257","0.10243836790323257","0.10243836790323257","2571","2571","2571","0.0640476644039154","0.0640476644039154","0.0640476644039154","2571","2571","2571","0.0996866375207901","0.0996866375207901","0.0996866375207901","2571","2571","2571","0.08134917914867401","0.08134917914867401","0.08134917914867401","2142","2142","2142","0.09772223979234695","0.09772223979234695","0.09772223979234695","2571","2571","2571","0.0761316791176796","0.0761316791176796","0.0761316791176796","2571","2571","2571","0.08072744309902191","0.08072744309902191","0.08072744309902191"
"428","2147","2147","2147","0.09356416761875153","0.09356416761875153","0.09356416761875153","2577","2577","2577","0.08505025506019592","0.08505025506019592","0.08505025506019592","2577","2577","2577","0.06137173995375633","0.06137173995375633","0.06137173995375633","2577","2577","2577","0.05452687293291092","0.05452687293291092","0.05452687293291092","2577","2577","2577","0.08210403472185135","0.08210403472185135","0.08210403472185135","2147","2147","2147","0.08982402831315994","0.08982402831315994","0.08982402831315994","2577","2577","2577","0.09566722810268402","0.09566722810268402","0.09566722810268402","2577","2577","2577","0.08685735613107681","0.08685735613107681","0.08685735613107681"
"429","2152","2152","2152","0.09028428792953491","0.09028428792953491","0.09028428792953491","2583","2583","2583","0.07696355879306793","0.07696355879306793","0.07696355879306793","2583","2583","2583","0.08714635670185089","0.08714635670185089","0.08714635670185089","2583","2583","2583","0.08726634830236435","0.08726634830236435","0.08726634830236435","2583","2583","2583","0.08631008863449097","0.08631008863449097","0.08631008863449097","2152","2152","2152","0.0972859263420105","0.0972859263420105","0.0972859263420105","2583","2583","2583","0.07416922599077225","0.07416922599077225","0.07416922599077225","2583","2583","2583","0.08634579181671143","0.08634579181671143","0.08634579181671143"
"430","2157","2157","2157","0.08669880032539368","0.08669880032539368","0.08669880032539368","2589","2589","2589","0.07519898563623428","0.07519898563623428","0.07519898563623428","2589","2589","2589","0.08561871945858002","0.08561871945858002","0.08561871945858002","2589","2589","2589","0.09168008714914322","0.09168008714914322","0.09168008714914322","2589","2589","2589","0.0885629802942276","0.0885629802942276","0.0885629802942276","2157","2157","2157","0.08905342221260071","0.08905342221260071","0.08905342221260071","2589","2589","2589","0.08948753029108047","0.08948753029108047","0.08948753029108047","2589","2589","2589","0.08478139340877533","0.08478139340877533","0.08478139340877533"
"431","2162","2162","2162","0.10091522336006165","0.10091522336006165","0.10091522336006165","2595","2595","2595","0.0873013362288475","0.0873013362288475","0.0873013362288475","2595","2595","2595","0.08446995913982391","0.08446995913982391","0.08446995913982391","2595","2595","2595","0.06238258257508278","0.06238258257508278","0.06238258257508278","2595","2595","2595","0.0820356160402298","0.0820356160402298","0.0820356160402298","2162","2162","2162","0.08528554439544678","0.08528554439544678","0.08528554439544678","2595","2595","2595","0.09145692735910416","0.09145692735910416","0.09145692735910416","2595","2595","2595","0.08757804334163666","0.08757804334163666","0.08757804334163666"
"432","2167","2167","2167","0.09929201006889343","0.09929201006889343","0.09929201006889343","2601","2601","2601","0.07932858169078827","0.07932858169078827","0.07932858169078827","2601","2601","2601","0.1012500524520874","0.1012500524520874","0.1012500524520874","2601","2601","2601","0.09077975153923035","0.09077975153923035","0.09077975153923035","2601","2601","2601","0.08342208713293076","0.08342208713293076","0.08342208713293076","2167","2167","2167","0.09379829466342926","0.09379829466342926","0.09379829466342926","2601","2601","2601","0.09509135782718658","0.09509135782718658","0.09509135782718658","2601","2601","2601","0.09539810568094254","0.09539810568094254","0.09539810568094254"
"433","2172","2172","2172","0.08810397237539291","0.08810397237539291","0.08810397237539291","2607","2607","2607","0.08491311967372894","0.08491311967372894","0.08491311967372894","2607","2607","2607","0.08170268684625626","0.08170268684625626","0.08170268684625626","2607","2607","2607","0.09705128520727158","0.09705128520727158","0.09705128520727158","2607","2607","2607","0.10096927732229233","0.10096927732229233","0.10096927732229233","2172","2172","2172","0.09466802328824997","0.09466802328824997","0.09466802328824997","2607","2607","2607","0.10786793380975723","0.10786793380975723","0.10786793380975723","2607","2607","2607","0.09291478991508484","0.09291478991508484","0.09291478991508484"
"434","2177","2177","2177","0.07070743292570114","0.07070743292570114","0.07070743292570114","2613","2613","2613","0.10086985677480698","0.10086985677480698","0.10086985677480698","2613","2613","2613","0.0862341895699501","0.0862341895699501","0.0862341895699501","2613","2613","2613","0.09348522126674652","0.09348522126674652","0.09348522126674652","2613","2613","2613","0.08904454857110977","0.08904454857110977","0.08904454857110977","2177","2177","2177","0.08963529020547867","0.08963529020547867","0.08963529020547867","2613","2613","2613","0.0890887975692749","0.0890887975692749","0.0890887975692749","2613","2613","2613","0.07296895980834961","0.07296895980834961","0.07296895980834961"
"435","2182","2182","2182","0.08260223269462585","0.08260223269462585","0.08260223269462585","2619","2619","2619","0.1043119952082634","0.1043119952082634","0.1043119952082634","2619","2619","2619","0.08620212972164154","0.08620212972164154","0.08620212972164154","2619","2619","2619","0.09867116808891296","0.09867116808891296","0.09867116808891296","2619","2619","2619","0.08138217031955719","0.08138217031955719","0.08138217031955719","2182","2182","2182","0.08000949770212173","0.08000949770212173","0.08000949770212173","2619","2619","2619","0.08572392910718918","0.08572392910718918","0.08572392910718918","2619","2619","2619","0.07185996323823929","0.07185996323823929","0.07185996323823929"
"436","2187","2187","2187","0.08386097848415375","0.08386097848415375","0.08386097848415375","2625","2625","2625","0.07489530742168427","0.07489530742168427","0.07489530742168427","2625","2625","2625","0.07798587530851364","0.07798587530851364","0.07798587530851364","2625","2625","2625","0.08701134473085403","0.08701134473085403","0.08701134473085403","2625","2625","2625","0.08867008239030838","0.08867008239030838","0.08867008239030838","2187","2187","2187","0.10647540539503098","0.10647540539503098","0.10647540539503098","2625","2625","2625","0.0743354856967926","0.0743354856967926","0.0743354856967926","2625","2625","2625","0.10787300765514374","0.10787300765514374","0.10787300765514374"
"437","2192","2192","2192","0.0968782976269722","0.0968782976269722","0.0968782976269722","2631","2631","2631","0.09133438020944595","0.09133438020944595","0.09133438020944595","2631","2631","2631","0.08961091935634613","0.08961091935634613","0.08961091935634613","2631","2631","2631","0.1057816669344902","0.1057816669344902","0.1057816669344902","2631","2631","2631","0.09553556144237518","0.09553556144237518","0.09553556144237518","2192","2192","2192","0.09015104174613953","0.09015104174613953","0.09015104174613953","2631","2631","2631","0.09268881380558014","0.09268881380558014","0.09268881380558014","2631","2631","2631","0.09171460568904877","0.09171460568904877","0.09171460568904877"
"438","2197","2197","2197","0.08667707443237305","0.08667707443237305","0.08667707443237305","2637","2637","2637","0.09391151368618011","0.09391151368618011","0.09391151368618011","2637","2637","2637","0.08864537626504898","0.08864537626504898","0.08864537626504898","2637","2637","2637","0.08126361668109894","0.08126361668109894","0.08126361668109894","2637","2637","2637","0.09348302334547043","0.09348302334547043","0.09348302334547043","2197","2197","2197","0.08135207742452621","0.08135207742452621","0.08135207742452621","2637","2637","2637","0.10202152281999588","0.10202152281999588","0.10202152281999588","2637","2637","2637","0.10120843350887299","0.10120843350887299","0.10120843350887299"
"439","2202","2202","2202","0.09706681966781616","0.09706681966781616","0.09706681966781616","2643","2643","2643","0.07890323549509048","0.07890323549509048","0.07890323549509048","2643","2643","2643","0.08925506472587585","0.08925506472587585","0.08925506472587585","2643","2643","2643","0.10292766988277435","0.10292766988277435","0.10292766988277435","2643","2643","2643","0.09891994297504425","0.09891994297504425","0.09891994297504425","2202","2202","2202","0.08703315258026123","0.08703315258026123","0.08703315258026123","2643","2643","2643","0.07265758514404297","0.07265758514404297","0.07265758514404297","2643","2643","2643","0.07041508704423904","0.07041508704423904","0.07041508704423904"
"440","2207","2207","2207","0.06509750336408615","0.06509750336408615","0.06509750336408615","2649","2649","2649","0.06229718402028084","0.06229718402028084","0.06229718402028084","2649","2649","2649","0.10184331983327866","0.10184331983327866","0.10184331983327866","2649","2649","2649","0.08434554189443588","0.08434554189443588","0.08434554189443588","2649","2649","2649","0.10489450395107269","0.10489450395107269","0.10489450395107269","2207","2207","2207","0.07964444160461426","0.07964444160461426","0.07964444160461426","2649","2649","2649","0.09626489132642746","0.09626489132642746","0.09626489132642746","2649","2649","2649","0.08684516698122025","0.08684516698122025","0.08684516698122025"
"441","2212","2212","2212","0.10534533858299255","0.10534533858299255","0.10534533858299255","2655","2655","2655","0.08148661255836487","0.08148661255836487","0.08148661255836487","2655","2655","2655","0.10870327055454254","0.10870327055454254","0.10870327055454254","2655","2655","2655","0.10344219207763672","0.10344219207763672","0.10344219207763672","2655","2655","2655","0.09743303805589676","0.09743303805589676","0.09743303805589676","2212","2212","2212","0.09139382094144821","0.09139382094144821","0.09139382094144821","2655","2655","2655","0.09265100955963135","0.09265100955963135","0.09265100955963135","2655","2655","2655","0.10049319267272949","0.10049319267272949","0.10049319267272949"
"442","2217","2217","2217","0.09913503378629684","0.09913503378629684","0.09913503378629684","2661","2661","2661","0.08462512493133545","0.08462512493133545","0.08462512493133545","2661","2661","2661","0.1031658798456192","0.1031658798456192","0.1031658798456192","2661","2661","2661","0.06967482715845108","0.06967482715845108","0.06967482715845108","2661","2661","2661","0.09751502424478531","0.09751502424478531","0.09751502424478531","2217","2217","2217","0.08906017243862152","0.08906017243862152","0.08906017243862152","2661","2661","2661","0.08968816697597504","0.08968816697597504","0.08968816697597504","2661","2661","2661","0.07340860366821289","0.07340860366821289","0.07340860366821289"
"443","2222","2222","2222","0.09351850301027298","0.09351850301027298","0.09351850301027298","2667","2667","2667","0.06880852580070496","0.06880852580070496","0.06880852580070496","2667","2667","2667","0.09074712544679642","0.09074712544679642","0.09074712544679642","2667","2667","2667","0.08798404783010483","0.08798404783010483","0.08798404783010483","2667","2667","2667","0.0984405130147934","0.0984405130147934","0.0984405130147934","2222","2222","2222","0.0985131710767746","0.0985131710767746","0.0985131710767746","2667","2667","2667","0.09159160405397415","0.09159160405397415","0.09159160405397415","2667","2667","2667","0.09472977370023727","0.09472977370023727","0.09472977370023727"
"444","2227","2227","2227","0.09185273945331573","0.09185273945331573","0.09185273945331573","2673","2673","2673","0.08696283400058746","0.08696283400058746","0.08696283400058746","2673","2673","2673","0.09569219499826431","0.09569219499826431","0.09569219499826431","2673","2673","2673","0.09090451896190643","0.09090451896190643","0.09090451896190643","2673","2673","2673","0.10416868329048157","0.10416868329048157","0.10416868329048157","2227","2227","2227","0.08561761677265167","0.08561761677265167","0.08561761677265167","2673","2673","2673","0.08528455346822739","0.08528455346822739","0.08528455346822739","2673","2673","2673","0.08041441440582275","0.08041441440582275","0.08041441440582275"
"445","2232","2232","2232","0.10304708033800125","0.10304708033800125","0.10304708033800125","2679","2679","2679","0.11408979445695877","0.11408979445695877","0.11408979445695877","2679","2679","2679","0.1048801988363266","0.1048801988363266","0.1048801988363266","2679","2679","2679","0.09776345640420914","0.09776345640420914","0.09776345640420914","2679","2679","2679","0.09164641797542572","0.09164641797542572","0.09164641797542572","2232","2232","2232","0.08316205441951752","0.08316205441951752","0.08316205441951752","2679","2679","2679","0.09175029397010803","0.09175029397010803","0.09175029397010803","2679","2679","2679","0.09818557649850845","0.09818557649850845","0.09818557649850845"
"446","2237","2237","2237","0.09971632063388824","0.09971632063388824","0.09971632063388824","2685","2685","2685","0.09887917339801788","0.09887917339801788","0.09887917339801788","2685","2685","2685","0.09155082702636719","0.09155082702636719","0.09155082702636719","2685","2685","2685","0.09019999951124191","0.09019999951124191","0.09019999951124191","2685","2685","2685","0.07779845595359802","0.07779845595359802","0.07779845595359802","2237","2237","2237","0.08898293226957321","0.08898293226957321","0.08898293226957321","2685","2685","2685","0.08534520864486694","0.08534520864486694","0.08534520864486694","2685","2685","2685","0.09579430520534515","0.09579430520534515","0.09579430520534515"
"447","2242","2242","2242","0.09877855330705643","0.09877855330705643","0.09877855330705643","2691","2691","2691","0.07836758345365524","0.07836758345365524","0.07836758345365524","2691","2691","2691","0.0946335569024086","0.0946335569024086","0.0946335569024086","2691","2691","2691","0.09525599330663681","0.09525599330663681","0.09525599330663681","2691","2691","2691","0.10675451159477234","0.10675451159477234","0.10675451159477234","2242","2242","2242","0.10802558064460754","0.10802558064460754","0.10802558064460754","2691","2691","2691","0.07993846386671066","0.07993846386671066","0.07993846386671066","2691","2691","2691","0.10344825685024261","0.10344825685024261","0.10344825685024261"
