"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterPredictLoss","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterPredictLoss__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterPredictLoss__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterPredictLoss","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterPredictLoss__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterPredictLoss__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterPredictLoss","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterPredictLoss__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterPredictLoss__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterPredictLoss","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterPredictLoss__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterPredictLoss__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterPredictLoss","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterPredictLoss__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterPredictLoss__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterPredictLoss","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterPredictLoss__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterPredictLoss__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterPredictLoss","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterPredictLoss__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterPredictLoss__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterPredictLoss","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterPredictLoss__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterPredictLoss__MAX"
"362","1816","1816","1816","0.003270059823989868","0.003270059823989868","0.003270059823989868","2179","2179","2179","0.003135616658255458","0.003135616658255458","0.003135616658255458","2179","2179","2179","0.0024633612483739853","0.0024633612483739853","0.0024633612483739853","2179","2179","2179","0.0020983845461159945","0.0020983845461159945","0.0020983845461159945","2179","2179","2179","0.0022170867305248976","0.0022170867305248976","0.0022170867305248976","1816","1816","1816","0.0020706343930214643","0.0020706343930214643","0.0020706343930214643","2179","2179","2179","0.0027123307809233665","0.0027123307809233665","0.0027123307809233665","2179","2179","2179","0.0023447698913514614","0.0023447698913514614","0.0023447698913514614"
"363","1821","1821","1821","0.00258960691280663","0.00258960691280663","0.00258960691280663","2185","2185","2185","0.002331517171114683","0.002331517171114683","0.002331517171114683","2185","2185","2185","0.002336668549105525","0.002336668549105525","0.002336668549105525","2185","2185","2185","0.0031456612050533295","0.0031456612050533295","0.0031456612050533295","2185","2185","2185","0.0019103887025266886","0.0019103887025266886","0.0019103887025266886","1821","1821","1821","0.0023166462779045105","0.0023166462779045105","0.0023166462779045105","2185","2185","2185","0.0021780163515359163","0.0021780163515359163","0.0021780163515359163","2185","2185","2185","0.0019391506211832166","0.0019391506211832166","0.0019391506211832166"
"364","1826","1826","1826","0.0022332407534122467","0.0022332407534122467","0.0022332407534122467","2191","2191","2191","0.002113304566591978","0.002113304566591978","0.002113304566591978","2191","2191","2191","0.002113468712195754","0.002113468712195754","0.002113468712195754","2191","2191","2191","0.0019359918078407645","0.0019359918078407645","0.0019359918078407645","2191","2191","2191","0.0017616095719859004","0.0017616095719859004","0.0017616095719859004","1826","1826","1826","0.002416196744889021","0.002416196744889021","0.002416196744889021","2191","2191","2191","0.0030741780065000057","0.0030741780065000057","0.0030741780065000057","2191","2191","2191","0.0017679297598078847","0.0017679297598078847","0.0017679297598078847"
"365","1831","1831","1831","0.0020197778940200806","0.0020197778940200806","0.0020197778940200806","2197","2197","2197","0.002403452293947339","0.002403452293947339","0.002403452293947339","2197","2197","2197","0.0019448486855253577","0.0019448486855253577","0.0019448486855253577","2197","2197","2197","0.0025195740163326263","0.0025195740163326263","0.0025195740163326263","2197","2197","2197","0.0015105392085388303","0.0015105392085388303","0.0015105392085388303","1831","1831","1831","0.0016268444014713168","0.0016268444014713168","0.0016268444014713168","2197","2197","2197","0.001988054718822241","0.001988054718822241","0.001988054718822241","2197","2197","2197","0.002302594715729356","0.002302594715729356","0.002302594715729356"
"366","1836","1836","1836","0.002094187308102846","0.002094187308102846","0.002094187308102846","2203","2203","2203","0.0021589407697319984","0.0021589407697319984","0.0021589407697319984","2203","2203","2203","0.0023184658493846655","0.0023184658493846655","0.0023184658493846655","2203","2203","2203","0.0021337172947824","0.0021337172947824","0.0021337172947824","2203","2203","2203","0.0016447938978672028","0.0016447938978672028","0.0016447938978672028","1836","1836","1836","0.002681397134438157","0.002681397134438157","0.002681397134438157","2203","2203","2203","0.0017930112080648541","0.0017930112080648541","0.0017930112080648541","2203","2203","2203","0.002021068474277854","0.002021068474277854","0.002021068474277854"
"367","1841","1841","1841","0.002586412476375699","0.002586412476375699","0.002586412476375699","2209","2209","2209","0.0019457319285720587","0.0019457319285720587","0.0019457319285720587","2209","2209","2209","0.002451592357829213","0.002451592357829213","0.002451592357829213","2209","2209","2209","0.0023205317556858063","0.0023205317556858063","0.0023205317556858063","2209","2209","2209","0.0020728246308863163","0.0020728246308863163","0.0020728246308863163","1841","1841","1841","0.002677079290151596","0.002677079290151596","0.002677079290151596","2209","2209","2209","0.0021154594141989946","0.0021154594141989946","0.0021154594141989946","2209","2209","2209","0.002193409949541092","0.002193409949541092","0.002193409949541092"
"368","1846","1846","1846","0.0020764516666531563","0.0020764516666531563","0.0020764516666531563","2215","2215","2215","0.0018344051204621792","0.0018344051204621792","0.0018344051204621792","2215","2215","2215","0.0026966100558638573","0.0026966100558638573","0.0026966100558638573","2215","2215","2215","0.0023779121693223715","0.0023779121693223715","0.0023779121693223715","2215","2215","2215","0.002101849066093564","0.002101849066093564","0.002101849066093564","1846","1846","1846","0.002142363227903843","0.002142363227903843","0.002142363227903843","2215","2215","2215","0.002373606199398637","0.002373606199398637","0.002373606199398637","2215","2215","2215","0.0022617357317358255","0.0022617357317358255","0.0022617357317358255"
"369","1851","1851","1851","0.002160291885957122","0.002160291885957122","0.002160291885957122","2221","2221","2221","0.0018154123099520802","0.0018154123099520802","0.0018154123099520802","2221","2221","2221","0.0023270349483937025","0.0023270349483937025","0.0023270349483937025","2221","2221","2221","0.0025672144256532192","0.0025672144256532192","0.0025672144256532192","2221","2221","2221","0.003086242126300931","0.003086242126300931","0.003086242126300931","1851","1851","1851","0.00277793500572443","0.00277793500572443","0.00277793500572443","2221","2221","2221","0.002827326999977231","0.002827326999977231","0.002827326999977231","2221","2221","2221","0.002295965328812599","0.002295965328812599","0.002295965328812599"
"370","1856","1856","1856","0.003251247340813279","0.003251247340813279","0.003251247340813279","2227","2227","2227","0.0019000675529241562","0.0019000675529241562","0.0019000675529241562","2227","2227","2227","0.0024488901253789663","0.0024488901253789663","0.0024488901253789663","2227","2227","2227","0.002238660352304578","0.002238660352304578","0.002238660352304578","2227","2227","2227","0.0013939955970272422","0.0013939955970272422","0.0013939955970272422","1856","1856","1856","0.0024043836165219545","0.0024043836165219545","0.0024043836165219545","2227","2227","2227","0.0017348007531836629","0.0017348007531836629","0.0017348007531836629","2227","2227","2227","0.0026504017878323793","0.0026504017878323793","0.0026504017878323793"
"371","1861","1861","1861","0.0039284261874854565","0.0039284261874854565","0.0039284261874854565","2233","2233","2233","0.0030052154324948788","0.0030052154324948788","0.0030052154324948788","2233","2233","2233","0.0023493668995797634","0.0023493668995797634","0.0023493668995797634","2233","2233","2233","0.003567732870578766","0.003567732870578766","0.003567732870578766","2233","2233","2233","0.0030562900938093662","0.0030562900938093662","0.0030562900938093662","1861","1861","1861","0.002974515547975898","0.002974515547975898","0.002974515547975898","2233","2233","2233","0.0041175116784870625","0.0041175116784870625","0.0041175116784870625","2233","2233","2233","0.0032005682587623596","0.0032005682587623596","0.0032005682587623596"
"372","1866","1866","1866","0.002687113592401147","0.002687113592401147","0.002687113592401147","2239","2239","2239","0.0031861558090895414","0.0031861558090895414","0.0031861558090895414","2239","2239","2239","0.0025899475440382957","0.0025899475440382957","0.0025899475440382957","2239","2239","2239","0.0032655131071805954","0.0032655131071805954","0.0032655131071805954","2239","2239","2239","0.0019103290978819132","0.0019103290978819132","0.0019103290978819132","1866","1866","1866","0.0030200816690921783","0.0030200816690921783","0.0030200816690921783","2239","2239","2239","0.0029105718713253736","0.0029105718713253736","0.0029105718713253736","2239","2239","2239","0.0027255734894424677","0.0027255734894424677","0.0027255734894424677"
"373","1871","1871","1871","0.002444145968183875","0.002444145968183875","0.002444145968183875","2245","2245","2245","0.003154721111059189","0.003154721111059189","0.003154721111059189","2245","2245","2245","0.0031370813958346844","0.0031370813958346844","0.0031370813958346844","2245","2245","2245","0.0020954383071511984","0.0020954383071511984","0.0020954383071511984","2245","2245","2245","0.001654531923122704","0.001654531923122704","0.001654531923122704","1871","1871","1871","0.002401522593572736","0.002401522593572736","0.002401522593572736","2245","2245","2245","0.002639602869749069","0.002639602869749069","0.002639602869749069","2245","2245","2245","0.0017638634890317917","0.0017638634890317917","0.0017638634890317917"
"374","1876","1876","1876","0.002407191088423133","0.002407191088423133","0.002407191088423133","2251","2251","2251","0.003104856936261058","0.003104856936261058","0.003104856936261058","2251","2251","2251","0.0022035224828869104","0.0022035224828869104","0.0022035224828869104","2251","2251","2251","0.0024392290506511927","0.0024392290506511927","0.0024392290506511927","2251","2251","2251","0.002042650943621993","0.002042650943621993","0.002042650943621993","1876","1876","1876","0.0024809809401631355","0.0024809809401631355","0.0024809809401631355","2251","2251","2251","0.0026683248579502106","0.0026683248579502106","0.0026683248579502106","2251","2251","2251","0.002520392183214426","0.002520392183214426","0.002520392183214426"
"375","1881","1881","1881","0.0018211302813142538","0.0018211302813142538","0.0018211302813142538","2257","2257","2257","0.0021700854413211346","0.0021700854413211346","0.0021700854413211346","2257","2257","2257","0.0022460089530795813","0.0022460089530795813","0.0022460089530795813","2257","2257","2257","0.0024370108731091022","0.0024370108731091022","0.0024370108731091022","2257","2257","2257","0.0029237763956189156","0.0029237763956189156","0.0029237763956189156","1881","1881","1881","0.0027911504730582237","0.0027911504730582237","0.0027911504730582237","2257","2257","2257","0.0027724807150661945","0.0027724807150661945","0.0027724807150661945","2257","2257","2257","0.002071216469630599","0.002071216469630599","0.002071216469630599"
"376","1886","1886","1886","0.002084624720737338","0.002084624720737338","0.002084624720737338","2263","2263","2263","0.003923073876649141","0.003923073876649141","0.003923073876649141","2263","2263","2263","0.0019207497825846076","0.0019207497825846076","0.0019207497825846076","2263","2263","2263","0.002530942438170314","0.002530942438170314","0.002530942438170314","2263","2263","2263","0.0020542016718536615","0.0020542016718536615","0.0020542016718536615","1886","1886","1886","0.0023964024148881435","0.0023964024148881435","0.0023964024148881435","2263","2263","2263","0.001400779583491385","0.001400779583491385","0.001400779583491385","2263","2263","2263","0.0019153956091031432","0.0019153956091031432","0.0019153956091031432"
"377","1891","1891","1891","0.0022374799009412527","0.0022374799009412527","0.0022374799009412527","2269","2269","2269","0.0016380721936002374","0.0016380721936002374","0.0016380721936002374","2269","2269","2269","0.0022232800256460905","0.0022232800256460905","0.0022232800256460905","2269","2269","2269","0.0017038650112226605","0.0017038650112226605","0.0017038650112226605","2269","2269","2269","0.002667526248842478","0.002667526248842478","0.002667526248842478","1891","1891","1891","0.0021585070062428713","0.0021585070062428713","0.0021585070062428713","2269","2269","2269","0.002527032047510147","0.002527032047510147","0.002527032047510147","2269","2269","2269","0.002729827305302024","0.002729827305302024","0.002729827305302024"
"378","1896","1896","1896","0.002497738925740123","0.002497738925740123","0.002497738925740123","2275","2275","2275","0.002158639719709754","0.002158639719709754","0.002158639719709754","2275","2275","2275","0.0019137077033519745","0.0019137077033519745","0.0019137077033519745","2275","2275","2275","0.002520236885175109","0.002520236885175109","0.002520236885175109","2275","2275","2275","0.002415401628240943","0.002415401628240943","0.002415401628240943","1896","1896","1896","0.002277182415127754","0.002277182415127754","0.002277182415127754","2275","2275","2275","0.0027273979503661394","0.0027273979503661394","0.0027273979503661394","2275","2275","2275","0.002100114244967699","0.002100114244967699","0.002100114244967699"
"379","1901","1901","1901","0.0023910445161163807","0.0023910445161163807","0.0023910445161163807","2281","2281","2281","0.0023385947570204735","0.0023385947570204735","0.0023385947570204735","2281","2281","2281","0.0027050019707530737","0.0027050019707530737","0.0027050019707530737","2281","2281","2281","0.0022291583009064198","0.0022291583009064198","0.0022291583009064198","2281","2281","2281","0.002810603240504861","0.002810603240504861","0.002810603240504861","1901","1901","1901","0.0018211720744147897","0.0018211720744147897","0.0018211720744147897","2281","2281","2281","0.0028396674897521734","0.0028396674897521734","0.0028396674897521734","2281","2281","2281","0.002595071215182543","0.002595071215182543","0.002595071215182543"
"380","1906","1906","1906","0.002355004195123911","0.002355004195123911","0.002355004195123911","2287","2287","2287","0.002148047322407365","0.002148047322407365","0.002148047322407365","2287","2287","2287","0.001963831251487136","0.001963831251487136","0.001963831251487136","2287","2287","2287","0.002071704715490341","0.002071704715490341","0.002071704715490341","2287","2287","2287","0.0017824891256168485","0.0017824891256168485","0.0017824891256168485","1906","1906","1906","0.0019613609183579683","0.0019613609183579683","0.0019613609183579683","2287","2287","2287","0.0022946393582969904","0.0022946393582969904","0.0022946393582969904","2287","2287","2287","0.0019454073626548052","0.0019454073626548052","0.0019454073626548052"
"381","1911","1911","1911","0.0024520917795598507","0.0024520917795598507","0.0024520917795598507","2293","2293","2293","0.001469452166929841","0.001469452166929841","0.001469452166929841","2293","2293","2293","0.0025087499525398016","0.0025087499525398016","0.0025087499525398016","2293","2293","2293","0.0021167483646422625","0.0021167483646422625","0.0021167483646422625","2293","2293","2293","0.0024201765190809965","0.0024201765190809965","0.0024201765190809965","1911","1911","1911","0.002356379758566618","0.002356379758566618","0.002356379758566618","2293","2293","2293","0.0021704817190766335","0.0021704817190766335","0.0021704817190766335","2293","2293","2293","0.0020193643867969513","0.0020193643867969513","0.0020193643867969513"
"382","1916","1916","1916","0.002141654724255204","0.002141654724255204","0.002141654724255204","2299","2299","2299","0.0023877795320004225","0.0023877795320004225","0.0023877795320004225","2299","2299","2299","0.0027278244961053133","0.0027278244961053133","0.0027278244961053133","2299","2299","2299","0.0023442998062819242","0.0023442998062819242","0.0023442998062819242","2299","2299","2299","0.0022959208581596613","0.0022959208581596613","0.0022959208581596613","1916","1916","1916","0.0018998192390426993","0.0018998192390426993","0.0018998192390426993","2299","2299","2299","0.0016689749900251627","0.0016689749900251627","0.0016689749900251627","2299","2299","2299","0.0026276749558746815","0.0026276749558746815","0.0026276749558746815"
"383","1921","1921","1921","0.002609077375382185","0.002609077375382185","0.002609077375382185","2305","2305","2305","0.0016856398433446884","0.0016856398433446884","0.0016856398433446884","2305","2305","2305","0.0025197823997586966","0.0025197823997586966","0.0025197823997586966","2305","2305","2305","0.0019200572278350592","0.0019200572278350592","0.0019200572278350592","2305","2305","2305","0.0027739256620407104","0.0027739256620407104","0.0027739256620407104","1921","1921","1921","0.0018654882442206144","0.0018654882442206144","0.0018654882442206144","2305","2305","2305","0.002142464742064476","0.002142464742064476","0.002142464742064476","2305","2305","2305","0.0021046181209385395","0.0021046181209385395","0.0021046181209385395"
