"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu__MAX"
"365","1831","1831","1831","0.08364716172218323","0.08364716172218323","0.08364716172218323","2197","2197","2197","0.09985322505235672","0.09985322505235672","0.09985322505235672","2197","2197","2197","0.08831344544887543","0.08831344544887543","0.08831344544887543","2197","2197","2197","0.0934741348028183","0.0934741348028183","0.0934741348028183","2197","2197","2197","0.07617945224046707","0.07617945224046707","0.07617945224046707","1831","1831","1831","0.08836790174245834","0.08836790174245834","0.08836790174245834","2197","2197","2197","0.08253322541713715","0.08253322541713715","0.08253322541713715","2197","2197","2197","0.08168929070234299","0.08168929070234299","0.08168929070234299"
"366","1836","1836","1836","0.08341241627931595","0.08341241627931595","0.08341241627931595","2203","2203","2203","0.07121936976909637","0.07121936976909637","0.07121936976909637","2203","2203","2203","0.07796413451433182","0.07796413451433182","0.07796413451433182","2203","2203","2203","0.07762180268764496","0.07762180268764496","0.07762180268764496","2203","2203","2203","0.09684230387210846","0.09684230387210846","0.09684230387210846","1836","1836","1836","0.07215967774391174","0.07215967774391174","0.07215967774391174","2203","2203","2203","0.08161307126283646","0.08161307126283646","0.08161307126283646","2203","2203","2203","0.08348741382360458","0.08348741382360458","0.08348741382360458"
"367","1841","1841","1841","0.09465572983026505","0.09465572983026505","0.09465572983026505","2209","2209","2209","0.08045623451471329","0.08045623451471329","0.08045623451471329","2209","2209","2209","0.09096752107143402","0.09096752107143402","0.09096752107143402","2209","2209","2209","0.10676290094852448","0.10676290094852448","0.10676290094852448","2209","2209","2209","0.07355660945177078","0.07355660945177078","0.07355660945177078","1841","1841","1841","0.08729969710111618","0.08729969710111618","0.08729969710111618","2209","2209","2209","0.0846870094537735","0.0846870094537735","0.0846870094537735","2209","2209","2209","0.09195481985807419","0.09195481985807419","0.09195481985807419"
"368","1846","1846","1846","0.11265523731708527","0.11265523731708527","0.11265523731708527","2215","2215","2215","0.0958249643445015","0.0958249643445015","0.0958249643445015","2215","2215","2215","0.10791759192943573","0.10791759192943573","0.10791759192943573","2215","2215","2215","0.09043540805578232","0.09043540805578232","0.09043540805578232","2215","2215","2215","0.09744737297296524","0.09744737297296524","0.09744737297296524","1846","1846","1846","0.0806439071893692","0.0806439071893692","0.0806439071893692","2215","2215","2215","0.09318093955516815","0.09318093955516815","0.09318093955516815","2215","2215","2215","0.07959380745887756","0.07959380745887756","0.07959380745887756"
"369","1851","1851","1851","0.09263648837804794","0.09263648837804794","0.09263648837804794","2221","2221","2221","0.09541906416416168","0.09541906416416168","0.09541906416416168","2221","2221","2221","0.09582849591970444","0.09582849591970444","0.09582849591970444","2221","2221","2221","0.0789133757352829","0.0789133757352829","0.0789133757352829","2221","2221","2221","0.0791599303483963","0.0791599303483963","0.0791599303483963","1851","1851","1851","0.09367860853672028","0.09367860853672028","0.09367860853672028","2221","2221","2221","0.10285619646310806","0.10285619646310806","0.10285619646310806","2221","2221","2221","0.08716186136007309","0.08716186136007309","0.08716186136007309"
"370","1856","1856","1856","0.09075582027435303","0.09075582027435303","0.09075582027435303","2227","2227","2227","0.08379018306732178","0.08379018306732178","0.08379018306732178","2227","2227","2227","0.06061885878443718","0.06061885878443718","0.06061885878443718","2227","2227","2227","0.09082391858100891","0.09082391858100891","0.09082391858100891","2227","2227","2227","0.08030515164136887","0.08030515164136887","0.08030515164136887","1856","1856","1856","0.08391537517309189","0.08391537517309189","0.08391537517309189","2227","2227","2227","0.08243554830551147","0.08243554830551147","0.08243554830551147","2227","2227","2227","0.09817419201135635","0.09817419201135635","0.09817419201135635"
"371","1861","1861","1861","0.08952800184488297","0.08952800184488297","0.08952800184488297","2233","2233","2233","0.10534052550792694","0.10534052550792694","0.10534052550792694","2233","2233","2233","0.07974426448345184","0.07974426448345184","0.07974426448345184","2233","2233","2233","0.08595722913742065","0.08595722913742065","0.08595722913742065","2233","2233","2233","0.09422773122787476","0.09422773122787476","0.09422773122787476","1861","1861","1861","0.06961840391159058","0.06961840391159058","0.06961840391159058","2233","2233","2233","0.10751990973949432","0.10751990973949432","0.10751990973949432","2233","2233","2233","0.0930970162153244","0.0930970162153244","0.0930970162153244"
"372","1866","1866","1866","0.09603847563266754","0.09603847563266754","0.09603847563266754","2239","2239","2239","0.08650018274784088","0.08650018274784088","0.08650018274784088","2239","2239","2239","0.0848822295665741","0.0848822295665741","0.0848822295665741","2239","2239","2239","0.08010969310998917","0.08010969310998917","0.08010969310998917","2239","2239","2239","0.08592002838850021","0.08592002838850021","0.08592002838850021","1866","1866","1866","0.09582563489675522","0.09582563489675522","0.09582563489675522","2239","2239","2239","0.09870491921901703","0.09870491921901703","0.09870491921901703","2239","2239","2239","0.07720340043306351","0.07720340043306351","0.07720340043306351"
"373","1871","1871","1871","0.07322227209806442","0.07322227209806442","0.07322227209806442","2245","2245","2245","0.0911443680524826","0.0911443680524826","0.0911443680524826","2245","2245","2245","0.08715935796499252","0.08715935796499252","0.08715935796499252","2245","2245","2245","0.06896645575761795","0.06896645575761795","0.06896645575761795","2245","2245","2245","0.08680973201990128","0.08680973201990128","0.08680973201990128","1871","1871","1871","0.08764977008104324","0.08764977008104324","0.08764977008104324","2245","2245","2245","0.07821007817983627","0.07821007817983627","0.07821007817983627","2245","2245","2245","0.07390623539686203","0.07390623539686203","0.07390623539686203"
"374","1876","1876","1876","0.070699043571949","0.070699043571949","0.070699043571949","2251","2251","2251","0.07015392929315567","0.07015392929315567","0.07015392929315567","2251","2251","2251","0.07228492945432663","0.07228492945432663","0.07228492945432663","2251","2251","2251","0.08979100733995438","0.08979100733995438","0.08979100733995438","2251","2251","2251","0.09361959248781204","0.09361959248781204","0.09361959248781204","1876","1876","1876","0.10206406563520432","0.10206406563520432","0.10206406563520432","2251","2251","2251","0.0997353121638298","0.0997353121638298","0.0997353121638298","2251","2251","2251","0.06713660806417465","0.06713660806417465","0.06713660806417465"
"375","1881","1881","1881","0.091922827064991","0.091922827064991","0.091922827064991","2257","2257","2257","0.10494305193424225","0.10494305193424225","0.10494305193424225","2257","2257","2257","0.08085031062364578","0.08085031062364578","0.08085031062364578","2257","2257","2257","0.10102654993534088","0.10102654993534088","0.10102654993534088","2257","2257","2257","0.08735264837741852","0.08735264837741852","0.08735264837741852","1881","1881","1881","0.08847802877426147","0.08847802877426147","0.08847802877426147","2257","2257","2257","0.08910094946622849","0.08910094946622849","0.08910094946622849","2257","2257","2257","0.09306583553552628","0.09306583553552628","0.09306583553552628"
"376","1886","1886","1886","0.08250152319669724","0.08250152319669724","0.08250152319669724","2263","2263","2263","0.09603998064994812","0.09603998064994812","0.09603998064994812","2263","2263","2263","0.10257717221975327","0.10257717221975327","0.10257717221975327","2263","2263","2263","0.0922575518488884","0.0922575518488884","0.0922575518488884","2263","2263","2263","0.0951966717839241","0.0951966717839241","0.0951966717839241","1886","1886","1886","0.0961574912071228","0.0961574912071228","0.0961574912071228","2263","2263","2263","0.07406622916460037","0.07406622916460037","0.07406622916460037","2263","2263","2263","0.08109112828969955","0.08109112828969955","0.08109112828969955"
"377","1891","1891","1891","0.07785962522029877","0.07785962522029877","0.07785962522029877","2269","2269","2269","0.09213734418153763","0.09213734418153763","0.09213734418153763","2269","2269","2269","0.08770783990621567","0.08770783990621567","0.08770783990621567","2269","2269","2269","0.09988214075565338","0.09988214075565338","0.09988214075565338","2269","2269","2269","0.09565337747335434","0.09565337747335434","0.09565337747335434","1891","1891","1891","0.08920200169086456","0.08920200169086456","0.08920200169086456","2269","2269","2269","0.09536393731832504","0.09536393731832504","0.09536393731832504","2269","2269","2269","0.08244600147008896","0.08244600147008896","0.08244600147008896"
"378","1896","1896","1896","0.0817960724234581","0.0817960724234581","0.0817960724234581","2275","2275","2275","0.09335345774888992","0.09335345774888992","0.09335345774888992","2275","2275","2275","0.07665498554706573","0.07665498554706573","0.07665498554706573","2275","2275","2275","0.08561784774065018","0.08561784774065018","0.08561784774065018","2275","2275","2275","0.08449514210224152","0.08449514210224152","0.08449514210224152","1896","1896","1896","0.089434415102005","0.089434415102005","0.089434415102005","2275","2275","2275","0.08731220662593842","0.08731220662593842","0.08731220662593842","2275","2275","2275","0.08191496878862381","0.08191496878862381","0.08191496878862381"
"379","1901","1901","1901","0.08876597881317139","0.08876597881317139","0.08876597881317139","2281","2281","2281","0.08751832693815231","0.08751832693815231","0.08751832693815231","2281","2281","2281","0.08806627243757248","0.08806627243757248","0.08806627243757248","2281","2281","2281","0.09236734360456467","0.09236734360456467","0.09236734360456467","2281","2281","2281","0.07529409974813461","0.07529409974813461","0.07529409974813461","1901","1901","1901","0.0956324115395546","0.0956324115395546","0.0956324115395546","2281","2281","2281","0.0775723084807396","0.0775723084807396","0.0775723084807396","2281","2281","2281","0.0724947452545166","0.0724947452545166","0.0724947452545166"
"380","1906","1906","1906","0.06889065355062485","0.06889065355062485","0.06889065355062485","2287","2287","2287","0.09110338240861893","0.09110338240861893","0.09110338240861893","2287","2287","2287","0.07797371596097946","0.07797371596097946","0.07797371596097946","2287","2287","2287","0.09196987003087997","0.09196987003087997","0.09196987003087997","2287","2287","2287","0.08467034995555878","0.08467034995555878","0.08467034995555878","1906","1906","1906","0.07543902844190598","0.07543902844190598","0.07543902844190598","2287","2287","2287","0.08141474425792694","0.08141474425792694","0.08141474425792694","2287","2287","2287","0.09300512820482254","0.09300512820482254","0.09300512820482254"
"381","1911","1911","1911","0.09798011928796768","0.09798011928796768","0.09798011928796768","2293","2293","2293","0.08735847473144531","0.08735847473144531","0.08735847473144531","2293","2293","2293","0.10344938188791275","0.10344938188791275","0.10344938188791275","2293","2293","2293","0.07531055808067322","0.07531055808067322","0.07531055808067322","2293","2293","2293","0.08976412564516068","0.08976412564516068","0.08976412564516068","1911","1911","1911","0.09214141964912415","0.09214141964912415","0.09214141964912415","2293","2293","2293","0.07806190103292465","0.07806190103292465","0.07806190103292465","2293","2293","2293","0.08652554452419281","0.08652554452419281","0.08652554452419281"
"382","1916","1916","1916","0.09055009484291077","0.09055009484291077","0.09055009484291077","2299","2299","2299","0.0680781751871109","0.0680781751871109","0.0680781751871109","2299","2299","2299","0.09096971154212952","0.09096971154212952","0.09096971154212952","2299","2299","2299","0.10164061188697815","0.10164061188697815","0.10164061188697815","2299","2299","2299","0.09043346345424652","0.09043346345424652","0.09043346345424652","1916","1916","1916","0.08670571446418762","0.08670571446418762","0.08670571446418762","2299","2299","2299","0.11207842826843262","0.11207842826843262","0.11207842826843262","2299","2299","2299","0.08160125464200974","0.08160125464200974","0.08160125464200974"
"383","1921","1921","1921","0.07739200443029404","0.07739200443029404","0.07739200443029404","2305","2305","2305","0.08918522298336029","0.08918522298336029","0.08918522298336029","2305","2305","2305","0.08220050483942032","0.08220050483942032","0.08220050483942032","2305","2305","2305","0.08456002920866013","0.08456002920866013","0.08456002920866013","2305","2305","2305","0.09866627305746078","0.09866627305746078","0.09866627305746078","1921","1921","1921","0.0970752015709877","0.0970752015709877","0.0970752015709877","2305","2305","2305","0.08893712610006332","0.08893712610006332","0.08893712610006332","2305","2305","2305","0.07523838430643082","0.07523838430643082","0.07523838430643082"
"384","1926","1926","1926","0.08368881791830063","0.08368881791830063","0.08368881791830063","2311","2311","2311","0.06886842846870422","0.06886842846870422","0.06886842846870422","2311","2311","2311","0.08982160687446594","0.08982160687446594","0.08982160687446594","2311","2311","2311","0.08040666580200195","0.08040666580200195","0.08040666580200195","2311","2311","2311","0.09516140073537827","0.09516140073537827","0.09516140073537827","1926","1926","1926","0.0777619406580925","0.0777619406580925","0.0777619406580925","2311","2311","2311","0.08639892190694809","0.08639892190694809","0.08639892190694809","2311","2311","2311","0.06239381805062294","0.06239381805062294","0.06239381805062294"
"385","1931","1931","1931","0.08135317265987396","0.08135317265987396","0.08135317265987396","2317","2317","2317","0.10099641233682632","0.10099641233682632","0.10099641233682632","2317","2317","2317","0.07982521504163742","0.07982521504163742","0.07982521504163742","2317","2317","2317","0.09249024838209152","0.09249024838209152","0.09249024838209152","2317","2317","2317","0.09460092335939407","0.09460092335939407","0.09460092335939407","1931","1931","1931","0.08386250585317612","0.08386250585317612","0.08386250585317612","2317","2317","2317","0.078179270029068","0.078179270029068","0.078179270029068","2317","2317","2317","0.08954685926437378","0.08954685926437378","0.08954685926437378"
"386","1936","1936","1936","0.08684086799621582","0.08684086799621582","0.08684086799621582","2323","2323","2323","0.10280320048332214","0.10280320048332214","0.10280320048332214","2323","2323","2323","0.08128663897514343","0.08128663897514343","0.08128663897514343","2323","2323","2323","0.09888225048780441","0.09888225048780441","0.09888225048780441","2323","2323","2323","0.09546645730733871","0.09546645730733871","0.09546645730733871","1936","1936","1936","0.05216476693749428","0.05216476693749428","0.05216476693749428","2323","2323","2323","0.08240754902362823","0.08240754902362823","0.08240754902362823","2323","2323","2323","0.08719193935394287","0.08719193935394287","0.08719193935394287"
"387","1941","1941","1941","0.09729781746864319","0.09729781746864319","0.09729781746864319","2329","2329","2329","0.08605897426605225","0.08605897426605225","0.08605897426605225","2329","2329","2329","0.09085791558027267","0.09085791558027267","0.09085791558027267","2329","2329","2329","0.07927538454532623","0.07927538454532623","0.07927538454532623","2329","2329","2329","0.08282341063022614","0.08282341063022614","0.08282341063022614","1941","1941","1941","0.08352914452552795","0.08352914452552795","0.08352914452552795","2329","2329","2329","0.08984478563070297","0.08984478563070297","0.08984478563070297","2329","2329","2329","0.08342788368463516","0.08342788368463516","0.08342788368463516"
"388","1946","1946","1946","0.09555689245462418","0.09555689245462418","0.09555689245462418","2335","2335","2335","0.0975169762969017","0.0975169762969017","0.0975169762969017","2335","2335","2335","0.08211743086576462","0.08211743086576462","0.08211743086576462","2335","2335","2335","0.08468721061944962","0.08468721061944962","0.08468721061944962","2335","2335","2335","0.07388206571340561","0.07388206571340561","0.07388206571340561","1946","1946","1946","0.0989910140633583","0.0989910140633583","0.0989910140633583","2335","2335","2335","0.07775185257196426","0.07775185257196426","0.07775185257196426","2335","2335","2335","0.09230884164571762","0.09230884164571762","0.09230884164571762"
"389","1951","1951","1951","0.08233146369457245","0.08233146369457245","0.08233146369457245","2341","2341","2341","0.08650368452072144","0.08650368452072144","0.08650368452072144","2341","2341","2341","0.09645822644233704","0.09645822644233704","0.09645822644233704","2341","2341","2341","0.07849472761154175","0.07849472761154175","0.07849472761154175","2341","2341","2341","0.10687608271837234","0.10687608271837234","0.10687608271837234","1951","1951","1951","0.07826033234596252","0.07826033234596252","0.07826033234596252","2341","2341","2341","0.09105852246284485","0.09105852246284485","0.09105852246284485","2341","2341","2341","0.07982537150382996","0.07982537150382996","0.07982537150382996"
