"Train/step","rl_filter_mlp_2025-12-07_21-13-48 - Train/Mrewards","rl_filter_mlp_2025-12-07_21-13-48 - Train/Mrewards__MIN","rl_filter_mlp_2025-12-07_21-13-48 - Train/Mrewards__MAX","rl_filter_mlp_2025-12-07_21-13-48 - _step","rl_filter_mlp_2025-12-07_21-13-48 - _step__MIN","rl_filter_mlp_2025-12-07_21-13-48 - _step__MAX","rl_filter_no_dueling_2025-11-29_18-11-35 - Train/Mrewards","rl_filter_no_dueling_2025-11-29_18-11-35 - Train/Mrewards__MIN","rl_filter_no_dueling_2025-11-29_18-11-35 - Train/Mrewards__MAX","rl_filter_no_dueling_2025-11-29_18-11-35 - _step","rl_filter_no_dueling_2025-11-29_18-11-35 - _step__MIN","rl_filter_no_dueling_2025-11-29_18-11-35 - _step__MAX","rl_filter_selfattn_2025-11-26_16-56-20 - Train/Mrewards","rl_filter_selfattn_2025-11-26_16-56-20 - Train/Mrewards__MIN","rl_filter_selfattn_2025-11-26_16-56-20 - Train/Mrewards__MAX","rl_filter_selfattn_2025-11-26_16-56-20 - _step","rl_filter_selfattn_2025-11-26_16-56-20 - _step__MIN","rl_filter_selfattn_2025-11-26_16-56-20 - _step__MAX","rl_filter_no_noisy_2025-11-25_15-04-29 - Train/Mrewards","rl_filter_no_noisy_2025-11-25_15-04-29 - Train/Mrewards__MIN","rl_filter_no_noisy_2025-11-25_15-04-29 - Train/Mrewards__MAX","rl_filter_no_noisy_2025-11-25_15-04-29 - _step","rl_filter_no_noisy_2025-11-25_15-04-29 - _step__MIN","rl_filter_no_noisy_2025-11-25_15-04-29 - _step__MAX","4070_rl_filter_2025-07-20_12-17-12 - Train/Mrewards","4070_rl_filter_2025-07-20_12-17-12 - Train/Mrewards__MIN","4070_rl_filter_2025-07-20_12-17-12 - Train/Mrewards__MAX","4070_rl_filter_2025-07-20_12-17-12 - _step","4070_rl_filter_2025-07-20_12-17-12 - _step__MIN","4070_rl_filter_2025-07-20_12-17-12 - _step__MAX"
"2742005","","","","","","","1.2904545068740845","1.2904545068740845","1.2904545068740845","228731","228731","228731","","","","","","","","","","","","","","","","","",""
"2742159","","","","","","","","","","","","","","","","","","","1.3959711790084839","1.3959711790084839","1.3959711790084839","231201","231201","231201","","","","","",""
"2742270","","","","","","","","","","","","","","","","","","","","","","","","","1.2776076793670654","1.2776076793670654","1.2776076793670654","230311","230311","230311"
"2742276","","","","","","","","","","","","","1.1888724565505981","1.1888724565505981","1.1888724565505981","224858","224858","224858","","","","","","","","","","","",""
"2742315","","","","","","","1.2129942178726196","1.2129942178726196","1.2129942178726196","228756","228756","228756","","","","","","","","","","","","","","","","","",""
"2742423","-17.00313949584961","-17.00313949584961","-17.00313949584961","52411","52411","52411","","","","","","","","","","","","","","","","","","","","","","","",""
"2742469","","","","","","","","","","","","","","","","","","","1.4491633176803589","1.4491633176803589","1.4491633176803589","231227","231227","231227","","","","","",""
"2742580","","","","","","","","","","","","","","","","","","","","","","","","","1.3126471042633057","1.3126471042633057","1.3126471042633057","230337","230337","230337"
"2742586","","","","","","","","","","","","","1.0207560062408447","1.0207560062408447","1.0207560062408447","224884","224884","224884","","","","","","","","","","","",""
"2742695","","","","","","","1.3458123207092285","1.3458123207092285","1.3458123207092285","228782","228782","228782","","","","","","","","","","","","","","","","","",""
"2742779","","","","","","","","","","","","","","","","","","","1.475239634513855","1.475239634513855","1.475239634513855","231252","231252","231252","","","","","",""
"2742896","","","","","","","","","","","","","1.090035080909729","1.090035080909729","1.090035080909729","224910","224910","224910","","","","","","","","","","","",""
"2742910","","","","","","","","","","","","","","","","","","","","","","","","","1.3674904108047485","1.3674904108047485","1.3674904108047485","230363","230363","230363"
"2743005","","","","","","","1.3744332790374756","1.3744332790374756","1.3744332790374756","228808","228808","228808","","","","","","","","","","","","","","","","","",""
"2743089","","","","","","","","","","","","","","","","","","","1.5911606550216675","1.5911606550216675","1.5911606550216675","231278","231278","231278","","","","","",""
"2743206","","","","","","","","","","","","","1.1414490938186646","1.1414490938186646","1.1414490938186646","224936","224936","224936","","","","","","","","","","","",""
"2743220","","","","","","","","","","","","","","","","","","","","","","","","","1.3855265378952026","1.3855265378952026","1.3855265378952026","230389","230389","230389"
"2743315","","","","","","","1.3897043466567993","1.3897043466567993","1.3897043466567993","228834","228834","228834","","","","","","","","","","","","","","","","","",""
"2743399","","","","","","","","","","","","","","","","","","","1.4351081848144531","1.4351081848144531","1.4351081848144531","231304","231304","231304","","","","","",""
"2743516","","","","","","","","","","","","","1.2505823373794556","1.2505823373794556","1.2505823373794556","224961","224961","224961","","","","","","","","","","","",""
"2743530","","","","","","","","","","","","","","","","","","","","","","","","","1.4103254079818726","1.4103254079818726","1.4103254079818726","230414","230414","230414"
"2743625","","","","","","","1.4610865116119385","1.4610865116119385","1.4610865116119385","228860","228860","228860","","","","","","","","","","","","","","","","","",""
"2743709","","","","","","","","","","","","","","","","","","","1.3868212699890137","1.3868212699890137","1.3868212699890137","231330","231330","231330","","","","","",""
"2743826","","","","","","","","","","","","","1.3456408977508545","1.3456408977508545","1.3456408977508545","224987","224987","224987","","","","","","","","","","","",""
"2743840","","","","","","","","","","","","","","","","","","","","","","","","","1.4357540607452393","1.4357540607452393","1.4357540607452393","230440","230440","230440"
"2743935","","","","","","","1.4850306510925293","1.4850306510925293","1.4850306510925293","228885","228885","228885","","","","","","","","","","","","","","","","","",""
"2744019","","","","","","","","","","","","","","","","","","","1.3035045862197876","1.3035045862197876","1.3035045862197876","231356","231356","231356","","","","","",""
"2744113","-16.39244270324707","-16.39244270324707","-16.39244270324707","52440","52440","52440","","","","","","","","","","","","","","","","","","","","","","","",""
"2744136","","","","","","","","","","","","","1.2002665996551514","1.2002665996551514","1.2002665996551514","225013","225013","225013","","","","","","","","","","","",""
"2744150","","","","","","","","","","","","","","","","","","","","","","","","","1.5069642066955566","1.5069642066955566","1.5069642066955566","230466","230466","230466"
"2744245","","","","","","","1.5511236190795898","1.5511236190795898","1.5511236190795898","228911","228911","228911","","","","","","","","","","","","","","","","","",""
"2744329","","","","","","","","","","","","","","","","","","","1.3681188821792603","1.3681188821792603","1.3681188821792603","231381","231381","231381","","","","","",""
"2744446","","","","","","","","","","","","","1.1747254133224487","1.1747254133224487","1.1747254133224487","225039","225039","225039","","","","","","","","","","","",""
"2744460","","","","","","","","","","","","","","","","","","","","","","","","","1.4026992321014404","1.4026992321014404","1.4026992321014404","230492","230492","230492"
"2744555","","","","","","","1.435083031654358","1.435083031654358","1.435083031654358","228937","228937","228937","","","","","","","","","","","","","","","","","",""
"2744639","","","","","","","","","","","","","","","","","","","1.3954882621765137","1.3954882621765137","1.3954882621765137","231407","231407","231407","","","","","",""
"2744756","","","","","","","","","","","","","1.1336345672607422","1.1336345672607422","1.1336345672607422","225064","225064","225064","","","","","","","","","","","",""
"2744770","","","","","","","","","","","","","","","","","","","","","","","","","1.340844988822937","1.340844988822937","1.340844988822937","230517","230517","230517"
"2744865","","","","","","","1.405701756477356","1.405701756477356","1.405701756477356","228963","228963","228963","","","","","","","","","","","","","","","","","",""
"2744949","","","","","","","","","","","","","","","","","","","1.3970307111740112","1.3970307111740112","1.3970307111740112","231433","231433","231433","","","","","",""
"2745066","","","","","","","","","","","","","1.1533995866775513","1.1533995866775513","1.1533995866775513","225090","225090","225090","","","","","","","","","","","",""
"2745080","","","","","","","","","","","","","","","","","","","","","","","","","1.2493927478790283","1.2493927478790283","1.2493927478790283","230543","230543","230543"
"2745175","","","","","","","1.3218127489089966","1.3218127489089966","1.3218127489089966","228988","228988","228988","","","","","","","","","","","","","","","","","",""
"2745259","","","","","","","","","","","","","","","","","","","1.4530231952667236","1.4530231952667236","1.4530231952667236","231459","231459","231459","","","","","",""
"2745386","","","","","","","","","","","","","1.1823880672454834","1.1823880672454834","1.1823880672454834","225116","225116","225116","","","","","","","","","","","",""
"2745390","","","","","","","","","","","","","","","","","","","","","","","","","1.3069661855697632","1.3069661855697632","1.3069661855697632","230569","230569","230569"
"2745555","","","","","","","1.3386404514312744","1.3386404514312744","1.3386404514312744","229051","229051","229051","","","","","","","","","","","","","","","","","",""
"2745569","","","","","","","","","","","","","","","","","","","1.4704911708831787","1.4704911708831787","1.4704911708831787","231484","231484","231484","","","","","",""
"2745696","","","","","","","","","","","","","1.2360999584197998","1.2360999584197998","1.2360999584197998","225142","225142","225142","","","","","","","","","","","",""
"2745700","","","","","","","","","","","","","","","","","","","","","","","","","1.3426780700683594","1.3426780700683594","1.3426780700683594","230595","230595","230595"
"2745865","","","","","","","1.4117817878723145","1.4117817878723145","1.4117817878723145","229077","229077","229077","","","","","","","","","","","","","","","","","",""
"2745879","","","","","","","","","","","","","","","","","","","1.5393224954605103","1.5393224954605103","1.5393224954605103","231510","231510","231510","","","","","",""
"2746006","","","","","","","","","","","","","1.2499550580978394","1.2499550580978394","1.2499550580978394","225168","225168","225168","","","","","","","","","","","",""
"2746010","","","","","","","","","","","","","","","","","","","","","","","","","1.3657233715057373","1.3657233715057373","1.3657233715057373","230621","230621","230621"
"2746175","","","","","","","1.4220305681228638","1.4220305681228638","1.4220305681228638","229103","229103","229103","","","","","","","","","","","","","","","","","",""
"2746189","","","","","","","","","","","","","","","","","","","1.3893383741378784","1.3893383741378784","1.3893383741378784","231536","231536","231536","","","","","",""
"2746316","","","","","","","","","","","","","1.2875432968139648","1.2875432968139648","1.2875432968139648","225193","225193","225193","","","","","","","","","","","",""
"2746320","","","","","","","","","","","","","","","","","","","","","","","","","1.430906057357788","1.430906057357788","1.430906057357788","230646","230646","230646"
"2746485","","","","","","","1.4498361349105835","1.4498361349105835","1.4498361349105835","229129","229129","229129","","","","","","","","","","","","","","","","","",""
"2746499","","","","","","","","","","","","","","","","","","","1.342507004737854","1.342507004737854","1.342507004737854","231562","231562","231562","","","","","",""
"2746626","","","","","","","","","","","","","1.3744664192199707","1.3744664192199707","1.3744664192199707","225219","225219","225219","","","","","","","","","","","",""
"2746630","","","","","","","","","","","","","","","","","","","","","","","","","1.4553431272506714","1.4553431272506714","1.4553431272506714","230672","230672","230672"
"2746795","","","","","","","1.4690966606140137","1.4690966606140137","1.4690966606140137","229154","229154","229154","","","","","","","","","","","","","","","","","",""
"2746809","","","","","","","","","","","","","","","","","","","1.2549710273742676","1.2549710273742676","1.2549710273742676","231588","231588","231588","","","","","",""
"2746936","","","","","","","","","","","","","1.2630585432052612","1.2630585432052612","1.2630585432052612","225245","225245","225245","","","","","","","","","","","",""
